real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,34.9124,8.07139,41.1259,58.7341,21.6248,45.3833,33.543,62.1185,38.8415,59.1883
1,4.97919,1.17344,69.1217,5.78254,43.4451,1.0325,5.77612,100,0.00218342,2.70716
2,0.561186,0.00201465,67.5134,41.2236,45.1797,8.63123,3.52678,100,16.5055,15.4048
3,100,2.41436,23.9807,13.0031,38.4401,78.8465,88.0412,36.6243,89.9263,100
4,61.9874,4.14497,49.9937,4.90929,37.0293,0.0506386,17.0853,100,81.5383,5.99291
5,0.042138,0.350462,41.236,0.0176054,30.2605,100,66.2996,100,100,0.237411
6,41.0687,7.87735,61.6372,100,0.0882267,0.268362,0.576284,29.3782,98.9748,62.299
7,8.95966e-05,3.46118,53.9591,100,49.5622,0.00819366,30.691,0.788317,80.2002,94.8652
8,100,16.9407,27.01,44.6354,49.6497,100,0.0121958,100,100,1.2165
9,0.00282787,5.27165,58.9813,2.93189,3.36847,99.4951,100,9.45857,100,4.15445
10,88.5755,0.0202613,54.0386,69.1065,39.9007,4.62074,7.5022,17.9412,18.8255,46.0536
11,75.8768,7.23645,43.516,0.0332552,11.3906,99.5222,27.6143,76.6113,43.9675,0.112384
12,0.00160884,7.21854,32.3824,0.177115,3.43192,100,51.266,57.5705,11.1103,7.40963
13,0.30651,13.9066,7.34212,0.276932,34.3108,100,3.02755,60.2864,100,6.63846
14,75.4089,3.56219,48.0804,100,45.7935,100,0.065064,9.02887,99.2083,13.3725
15,24.0291,4.54167,61.5769,100,35.3495,23.9335,1.80751,57.4787,15.5468,55.878
16,2.09949,11.5237,52.8012,2.16641,18.3299,100,24.9464,3.72058,100,100
17,5.41886,10.1705,6.08305,42.2261,15.8838,38.9714,100,73.4888,9.51366,100
18,0.229343,2.84159,64.7306,100,21.7625,100,23.3879,40.4175,58.4003,15.5269
19,27.4724,2.7714,73.7697,79.684,13.7951,1.22722,4.54947,29.8354,94.8966,0.0975369
20,29.6235,19.5545,14.0946,3.2961,2.00362,100,82.1078,17.7849,8.096,100
21,4.19895,0.132733,71.2923,4.11282,45.4563,2.21893,25.3603,2.29897,100,4.4464
22,74.1653,3.61136,49.5641,0.00605908,34.0675,3.87657,49.8553,37.9106,1.5721,0.511592
23,1.17048,4.47273,46.655,86.1151,0.248633,0.416717,100,1.44631,0.378645,100
24,63.7226,2.35995,0.00356729,0.833509,44.8453,0.846989,98.1606,24.3726,66.7283,0.0657294
25,8.52356,9.149,37.9152,87.4944,48.8121,9.20242,18.9686,0.287056,87.7389,0.35539
26,19.1754,7.45869,62.2218,12.4257,25.5237,0.265857,12.372,73.3604,100,0.432888
