real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,35.9216,9.41294,34.9017,48.3421,25.713,41.3701,31.2079,59.8712,38.2485,58.258
1,4.96564,0.527621,59.4834,3.77929,67.3548,0.703025,5.24708,98.9911,0.00157684,2.21938
2,0.563199,0.00140629,58.5567,29.7293,62.1077,6.61531,3.19819,98.7438,13.7845,13.665
3,100,2.21672,24.143,10.8795,46.9588,68.2342,82.7413,33.4659,86.8531,99.2697
4,63.9411,5.00463,40.9693,3.98443,45.2258,0.0456507,15.5994,98.7659,80.0446,5.90738
5,0.0404508,0.161003,37.4559,0.0119284,47.0929,100,59.4222,97.8696,74.3261,0.192863
6,79.3403,6.61928,11.2714,86.5432,0.141636,0.130126,0.314103,44.7054,58.7012,74.2902
7,9.46751e-05,5.32708,43.9399,84.2971,55.6867,0.00792839,28.9047,0.769571,84.6356,97.7521
8,100,5.5749,45.436,44.3074,61.9956,100,0.0107791,96.0787,100,0.898677
9,0.00263603,4.04145,62.2365,2.40198,4.15343,80.5472,100,8.56929,100,3.6857
10,89.0918,0.0181814,47.1469,52.7325,51.4525,3.78574,6.68652,16.8329,17.1266,42.9053
11,75.1613,6.88466,39.6291,0.0283547,13.5311,85.4844,24.4246,74.5234,41.2439,0.107868
12,0.00310019,8.99383,6.29868,0.0631577,6.37576,76.3265,36.9182,72.0878,6.53132,8.69193
13,0.594524,6.56109,1.34694,0.0679274,96.8427,91.2028,2.45308,64.2806,100,6.28729
14,95.6384,5.70804,25.2468,100,59.1989,100,0.0562936,9.49785,100,14.5229
15,25.7849,4.71786,45.3744,76.1859,44.3278,19.3748,1.53482,58.0306,13.6996,54.9007
16,1.77678,5.95753,64.359,1.84044,24.4094,88.8403,22.1682,3.28769,100,96.3364
17,5.97347,6.2029,4.07133,26.6244,24.403,26.8346,100,72.4882,6.86336,97.8695
18,0.33331,1.0712,21.5346,100,39.1976,100,13.8383,50.2067,26.1049,14.6627
19,78.9422,2.38642,5.36873,16.6841,32.7663,0.484597,2.33257,50.2675,100,0.121138
20,27.5612,19.7551,14.7195,2.99861,2.33214,100,77.2558,16.5415,8.18478,100
21,4.21388,0.0589194,56.7591,2.44448,79.4121,1.45288,22.9902,2.02115,100,3.54062
22,80.0505,5.43955,36.4184,0.0049232,40.77,3.63581,44.4807,38.1445,1.59145,0.532205
23,1.1263,3.9128,44.6802,70.5017,0.306947,0.341592,100,1.353,0.349073,95.0086
24,97.3423,3.02152,0.00123414,0.375284,77.3736,0.703888,100,24.8485,51.4032,0.0703943
25,7.75674,4.46896,40.2288,65.5621,67.7257,6.3292,16.7186,0.256549,68.7124,0.28894
26,17.5687,4.71135,63.4855,9.80213,34.8266,0.200395,11.0478,66.3303,100,0.368243
27,1.50809,4.22942,52.9616,66.4538,0.637847,78.6129,100,71.6679,2.73132,13.6022
28,18.5039,3.29376,44.3985,66.5571,69.2752,8.26953,13.46,70.974,100,3.66596
29,28.4893,0.0460213,95.0503,100,3.13432,6.38835,0.555543,2.1033,100,100
30,18.7602,3.767,47.1173,41.6174,58.9656,34.2376,7.31182,69.1171,3.28968,95.5617
31,0.000775855,5.6531,10.5343,80.8484,95.9661,0.345823,20.0059,80.3219,55.7149,98.3984
32,85.8652,8.79139,37.8331,95.5552,1.67113,85.7792,49.2141,7.37502,0.581704,0.497028
33,0.040372,14.3086,6.27947,100,79.7899,94.5033,2.26893,0.457012,95.5501,11.1694
34,94.3761,10.6202,5.27696,0.00200728,98.2696,1.03997,0.97642,39.113,93.302,4.73019
35,23.6953,10.5171,0.189079,66.0781,16.8243,0.108913,100,3.26494,0.296204,87.9405
36,97.3764,0.0463514,64.741,4.16985,0.534981,2.96589,81.3833,45.7827,0.00149035,13.27
37,99.7223,3.29557,53.0706,2.81215,78.0464,77.7434,1.9703,69.0883,100,94.5401
38,0.261567,0.3488,30.9902,100,96.8929,100,7.31704,11.3389,19.547,0.182958
39,96.8241,7.55207,2.92899,80.8925,87.0651,87.3766,18.2372,75.808,0.547776,5.86146
40,2.69064,3.65657,23.3271,8.42934,97.5869,81.5827,0.0391139,4.17393,0.00154518,17.4231
41,79.0567,6.89097,42.3006,9.93187,3.09008,20.8968,49.018,98.242,77.1257,97.8341
42,49.0179,7.84486,11.62,74.7838,9.53269,2.19733,100,16.3578,100,96.7575
43,100,11.144,38.59,34.7158,33.2287,88.6092,1.0453,95.4129,92.7409,43.8675
44,91.9179,0.557559,1.54996,0.00192885,96.2565,0.737382,3.32376,78.1418,100,95.3113
45,0.02731,0.00350292,67.5044,100,44.121,1.71693,9.90301,41.9917,4.56903,2.66669
46,36.6703,4.16846,41.7793,10.6368,2.8613,8.87495,7.54649,57.9273,14.3753,1.32597
47,94.767,9.31812,70.1959,2.33914,10.8177,6.58619,12.9178,100,92.9935,100
48,0.0556402,4.27493,51.3677,65.7716,79.7614,2.09625,0.563064,67.0696,8.11767,39.0107
49,0.66893,4.13341,52.6529,36.4806,0.93093,0.000305838,100,0.722674,100,2.88074
50,0.361488,0.0446247,72.7626,100,1.34522,100,55.0383,78.9809,100,17.7692
51,8.54108,8.63344,9.02982,0.570808,69.5768,6.01606,76.4078,3.14743,11.4781,0.678242
52,26.0784,1.26434,67.8493,100,23.8645,100,1.13566,35.8195,97.8697,100
