real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,36.1489,9.62854,33.7845,47.0535,26.2726,40.7454,30.7119,59.8523,37.9915,58.3967
1,4.96228,0.48527,58.2791,3.66574,69.9122,0.668815,5.04522,100,0.00151067,2.18519
2,0.567886,0.00135429,56.147,28.6644,64.1316,6.33148,3.06977,100,13.2914,13.6054
3,100,2.19156,24.7285,10.7138,48.3758,67.9124,83.7517,32.6242,87.8516,97.5233
4,64.9661,5.11875,38.5065,3.83591,46.4427,0.0443533,15.0535,100,78.2622,5.9554
5,0.0407725,0.148118,35.705,0.0114502,49.1495,98.5928,56.0914,100,70.1918,0.190888
6,100,6.48875,6.07736,70.7964,0.143441,0.0972619,0.203426,60.916,41.1363,86.2641
7,9.54741e-05,5.62603,42.3836,81.8715,56.705,0.007876,28.6884,0.76554,84.9337,98.3818
8,100,4.68172,46.3896,43.2921,65.3491,100,0.0103669,96.4152,100,0.864679
9,0.00263738,3.89317,61.038,2.3271,4.28403,77.7541,100,8.57882,100,3.64934
10,89.9888,0.0179612,45.0274,50.7957,53.0083,3.64767,6.43349,17.0075,16.6503,42.9181
11,77.5519,6.80254,35.8773,0.0270418,13.8659,80.7185,22.6601,77.6327,38.9039,0.109621
12,0.00350485,9.54367,4.51555,0.0563593,6.44074,66.6268,29.7633,83.6568,5.55601,9.4714
13,0.634174,6.17327,1.11409,0.062688,100,81.0946,2.11085,70.5463,100,6.486
14,100,6.1092,22.1437,100,60.1893,100,0.0524655,9.89155,100,15.0011
15,27.5712,4.71467,37.3161,70.3154,45.5485,17.5698,1.34215,63.1324,12.299,57.086
16,1.80515,5.37695,59.9812,1.74931,25.5817,81.9377,20.4646,3.40614,100,95.6055
17,6.16233,5.81085,3.66009,25.1807,25.3446,24.7453,100,76.2008,6.31627,98.6649
18,0.405686,0.960289,12.5928,89.9583,40.5337,100,9.22065,66.3711,18.4888,16.4379
19,100,2.42084,2.85863,13.5845,33.1086,0.364275,1.51299,68.451,100,0.141618
20,27.4272,19.6681,14.6076,2.93434,2.40023,100,76.7575,16.3807,8.162,100
21,4.16952,0.0542884,56.5022,2.36732,83.5192,1.39081,22.4254,2.0122,100,3.45575
22,82.759,5.7224,32.7017,0.00468443,41.7527,3.49976,41.943,39.3421,1.5342,0.544768
23,1.14908,3.82736,41.5297,67.3078,0.316738,0.324071,100,1.38716,0.332808,95.4811
24,99.532,3.19577,0.00114906,0.361463,78.6056,0.689374,100,25.2006,50.5939,0.0715929
25,7.81969,4.04967,38.4389,62.6925,70.6875,5.90016,15.719,0.262386,64.5047,0.285231
26,17.8985,4.41012,58.8133,9.31725,36.3446,0.186865,10.279,68.4841,100,0.367615
27,1.48099,4.02975,54.1406,65.1818,0.663639,77.122,100,70.2506,2.72129,13.2866
28,18.6312,3.17121,42.6257,63.9095,71.8575,7.90063,12.9311,71.6456,100,3.64199
