real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,41.2819,9.92205,43.7649,43.3522,36.207,41.6069,48.0265,52.7887,43.7102,56.1989
1,4.76401,0.415179,59.0688,3.57211,72.7804,0.633702,4.74019,100,0.00143639,2.09251
2,0.584648,0.00125638,62.4279,27.1539,74.7714,6.16242,3.52568,100,13.6367,13.0656
3,90.4024,2.17063,18.3301,10.6049,38.5128,62.9874,53.3336,35.7234,75.7563,100
4,75.2002,5.26205,51.3684,3.49789,66.7941,0.0453397,24.7671,99.6431,91.36,5.6942
5,0.041726,0.125986,41.8121,0.0108848,59.7222,95.0558,66.1776,100,71.5607,0.178831
6,92.0748,6.82452,2.364,76.081,0.0615863,0.0832119,0.0493526,84.8436,26.4909,97.3693
7,9.7416e-05,6.28291,40.0566,77.1998,58.7792,0.00776257,29.088,0.750909,86.2066,100
8,100,3.33025,45.0797,43.5373,62.7909,99.2625,0.00803048,100,91.3364,0.803297
9,0.00194477,3.75451,31.3615,2.41566,2.36741,67.7101,62.3385,10.8388,81.5905,3.90137
10,99.5814,0.0173345,57.1346,46.9373,71.0811,3.64383,9.30049,15.2016,18.5108,40.8434
11,65.5215,6.81046,24.398,0.0272706,10.1138,74.4552,12.6475,88.0682,32.3344,0.114166
12,0.0029248,11.4307,2.60392,0.056428,4.18238,61.9762,14.5393,98.3389,4.55983,10.4254
13,0.481887,5.68684,0.634658,0.0649341,63.7431,71.3306,0.849162,86.3383,85.9859,6.78409
14,99.6549,7.16911,15.8519,100,48.4075,100,0.0356798,10.6927,100,15.9494
15,20.9238,4.92352,19.2046,72.1269,26.0475,15.5714,0.505795,78.6551,9.0572,61.8578
16,1.25514,4.57345,29.7269,1.8492,13.521,69.1902,6.30908,4.42668,81.4269,100
17,5.08779,5.22757,2.55287,25.4656,18.7821,22.3488,75.4911,86.5234,5.10661,100
18,0.239415,0.855053,4.19676,100,14.5965,100,1.57225,100,10.3727,18.2895
19,100,2.7274,0.970389,14.6216,12.7244,0.308408,0.311722,99.1869,100,0.164662
20,26.6156,19.469,13.5784,2.83206,2.38838,100,69.7503,16.4731,7.87073,99.8989
21,3.87099,0.0467308,52.5234,2.29057,82.6794,1.29261,18.7843,2.04689,97.5366,3.33196
22,97.2039,6.23976,43.095,0.00424023,60.4822,3.61372,70.6338,34.0364,1.82142,0.527521
23,0.927421,3.77243,25.6321,67.9316,0.212358,0.29139,70.4168,1.62595,0.261923,100
24,90.7464,3.62406,0.000838343,0.353298,63.2644,0.656918,81.4827,27.2862,45.53,0.0755827
