real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,41.8,17.55,62.25,46.24,45.27,44.15,55.4,53.34,45.95,53.04
1,4.74854,0.488697,100,3.72207,100,0.643289,6.11699,100,0.00152694,1.87807
2,0.585215,0.00164722,100,28.3617,100,6.31538,4.39376,100,14.4329,11.8946
3,100,100,100,17.3495,100,100,100,41.6275,100,100
4,76.3135,11.5562,100,3.89734,100,0.0494827,33.0559,100,100,5.07466
5,0.0417427,0.195937,100,0.0119513,100,100,100,100,79.6117,0.150947
6,100,100,3.31421,100,0.075625,0.113595,0.0499768,100,29.1666,100
7,0.000103053,52.6037,100,100,100,0.0099515,40.7086,0.815677,100,100
8,100,3.4996,100,46.0118,100,100,0.0119464,100,100,0.680118
9,0.00213021,100,100,3.58404,4.5611,100,92.0737,12.595,100,3.46474
10,100,0.0264927,100,50.0349,100,3.80176,11.9852,14.9705,19.863,36.722
11,70.3387,83.349,49.0752,0.0362887,15.1529,100,15.4905,100,36.9788,0.108257
12,0.00292899,10.3777,1.65421,0.0527212,3.36666,60.0473,11.5997,100,4.30536,11.302
13,0.523196,100,1.38546,0.0899534,100,100,1.06302,100,100,6.40795
14,100,7.03539,10.9801,100,41.0009,100,0.029653,10.8564,100,17.0103
15,22.8642,100,37.3899,100,38.6077,22.1226,0.593428,92.6573,10.4194,60.0232
16,1.36361,100,100,2.70493,27.0446,100,9.69357,5.05378,100,100
17,5.52727,100,6.29463,35.925,31.6149,31.7091,100,100,6.03468,100
18,0.235383,0.437259,2.60347,100,11.6077,100,1.28382,100,9.64145,19.4995
19,100,1.80722,0.501711,13.0208,9.15515,0.287117,0.228819,100,100,0.183851
20,26.5095,17.5817,12.7464,2.73509,2.38422,100,67.9109,16.317,7.7709,100
21,3.84618,0.0452301,68.5253,2.27585,100,1.27287,21.5441,1.98945,100,3.11878
22,100,22.6355,100,0.00502837,100,4.1929,100,34.9822,2.05682,0.462071
23,1.01641,100,75.4256,100,0.393595,0.429467,100,1.8983,0.317947,100
24,100,100,0.0018546,0.510731,100,0.969911,100,32.5913,53.5321,0.0723797
25,6.34949,100,100,100,100,7.62095,10.6548,0.368319,59.2106,0.242784
26,14.1714,100,100,14.3097,40.3497,0.235832,5.3592,100,100,0.340423
27,1.2252,100,100,100,0.791496,100,70.364,100,2.46274,12.2949
28,15.9075,100,100,100,100,10.5751,9.05592,100,100,3.2513
29,24.6259,0.0298201,100,100,3.4303,5.39391,0.434245,2.12894,100,100
30,16.1895,100,100,62.6485,82.5468,42.719,4.6799,100,2.91955,100
31,0.000649538,2.77073,6.20139,72.0629,100,0.255558,9.14817,100,37.88,100
32,100,29.3294,100,100,3.58588,97.9808,100,6.67879,0.734733,0.425199
33,0.0433971,38.3153,7.04617,100,100,100,2.44433,0.468069,100,11.1969
34,100,16.104,2.9365,0.00176115,100,0.964604,0.662498,43.7009,82.4972,5.38601
35,25.0047,16.9967,0.11092,58.6392,14.6224,0.102992,100,3.60662,0.26862,100
36,96.9209,0.0461256,100,3.94831,0.79496,2.76242,100,43.2114,0.00150889,11.5871
37,100,100,100,4.25999,100,100,1.15522,100,100,100
38,0.224473,0.222331,13.8007,95.7088,100,100,2.84649,14.3777,12.9601,0.197994
39,100,83.0241,3.5252,100,100,100,11.8367,100,0.488544,5.84465
40,2.50979,100,21.1265,11.1379,99.3027,100,0.0181533,6.36354,0.00129346,19.2017
41,100,30.6206,90.34,10.0269,6.32161,24.6748,100,100,100,100
42,42.7843,100,15.4122,100,10.8338,2.3833,100,24.2695,100,100
43,100,51.6738,100,41.597,60.0414,100,1.3461,100,100,36.3096
44,100,0.33528,0.789799,0.00165318,100,0.538619,1.44905,100,100,100
45,0.0239254,0.00234819,100,100,58.0058,1.46917,9.22467,42.3845,4.01282,2.22415
46,29.5372,2.94332,5.90971,8.63152,0.97861,5.6926,1.0648,100,6.72176,1.83837
47,100,12.4006,100,2.20943,15.6344,6.54761,17.1727,100,100,100
48,0.0446292,100,100,100,100,2.53001,0.3005,100,6.75468,34.7306
49,0.55736,100,100,55.0158,1.18215,0.000380873,100,1.0477,100,2.61813
50,0.321991,0.0321456,100,100,1.73212,100,52.8186,76.9565,100,15.159
51,9.77668,12.7612,10.3588,0.514517,96.29,5.97431,100,2.99788,12.3426,0.67039
52,26.2013,1.27424,100,100,34.3377,100,1.39635,33.7359,100,100
53,100,2.07866,100,6.79534,18.3596,100,5.31913,100,17.5566,4.99433
54,8.67989,100,28.2106,100,36.3076,100,33.0045,18.289,22.2861,4.3328
55,1.88427,0.00944913,18.0423,29.3492,0.00364647,100,21.1293,0.655104,14.9257,100
56,100,100,100,2.68263,0.0260052,100,0.504177,2.01254,0.41551,7.32194
57,56.3275,100,100,5.76937,100,100,100,100,12.526,0.0304008
58,0.269327,100,100,100,100,99.1478,0.623015,55.6136,100,0.3691
