real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,0.17370850000000002,0.0782221,0.2102405,0.0609394,0.10455550000000001,0.0462432,0.1700855,0.06263300000000001,0.389508,0.1191412
1,0.024828000000000003,0.0143981,0.3525675,0.00626649,0.199356,0.00111717,0.028455249999999998,0.1,2.34482e-05,0.00575694
2,0.00279644,2.21377e-05,0.3444115,0.0439858,0.2120185,0.00911803,0.017652,0.1,0.17177399999999998,0.0319666
3,0.5,0.024554,0.11882799999999999,0.0134984,0.1858795,0.08172839999999999,0.448381,0.0373099,0.9115139999999999,0.2
4,0.3089455,0.039526,0.25549,0.005089800000000001,0.17860050000000002,5.15088e-05,0.08692899999999999,0.1,0.814978,0.012037740000000002
5,0.0002113065,0.00431226,0.20861249999999998,1.9073500000000003e-05,0.138185,0.1,0.32801400000000003,0.1,1.0,0.000505602
6,0.20430900000000002,0.0764684,0.31539300000000003,0.1,0.00042689949999999996,0.00027292200000000004,0.00291707,0.029592500000000004,0.992372,0.1253608
7,4.4446e-07,0.0312295,0.2769975,0.1,0.242955,8.23777e-06,0.1566605,0.000791276,0.790256,0.1882784
8,0.5,0.189773,0.1020935,0.041379,0.2644205,0.1,6.5451e-05,0.1,1.0,0.00243602
9,1.43057e-05,0.055677199999999996,0.289288,0.0030662900000000006,0.016244250000000002,0.1,0.5,0.00969147,1.0,0.00850368
10,0.44250100000000003,0.000207547,0.27393850000000003,0.07276500000000001,0.1902225,0.004806060000000001,0.03812165,0.0182488,0.191683,0.0939292
11,0.38280500000000006,0.072675,0.2156875,3.41355e-05,0.0553415,0.1,0.14088050000000002,0.0776786,0.442866,0.00022685200000000002
12,7.6172000000000005e-06,0.0652038,0.1860155,0.000191162,0.0160056,0.09995460000000002,0.2558035,0.0568443,0.110747,0.01488154
13,0.0012626550000000001,0.155685,0.058499499999999996,0.00035800700000000003,0.1332475,0.1,0.013489649999999999,0.0581104,1.0,0.014587260000000001
14,0.3689655,0.031352899999999996,0.2552715,0.1,0.22175,0.1,0.00033141450000000004,0.00901408,0.9747790000000001,0.026514199999999998
15,0.120306,0.0445714,0.3112545,0.1,0.170185,0.024577000000000005,0.009177,0.0582576,0.156656,0.11295560000000002
16,0.01093615,0.127533,0.24398050000000002,0.0022137899999999998,0.0890165,0.1,0.1280435,0.0038548200000000006,1.0,0.2
17,0.0276041,0.10723,0.029587699999999998,0.0434741,0.07656550000000001,0.0405875,0.5,0.0751351,0.0971548,0.2
18,0.001165345,0.0344011,0.3170425,0.1,0.10119199999999999,0.1,0.117108,0.041869199999999995,0.621717,0.032785600000000005
19,0.13407349999999998,0.0253832,0.394332,0.0836294,0.066186,0.0012335000000000002,0.022984749999999998,0.029782100000000002,0.942896,0.00019496860000000002
20,0.1506205,0.194957,0.068702,0.0033632600000000003,0.009791649999999999,0.1,0.41999499999999995,0.0180878,0.08134380000000001,0.2
21,0.0208475,0.00164544,0.370062,0.0045404600000000005,0.203582,0.0024233500000000003,0.12450900000000001,0.0023758,1.0,0.009544380000000002
22,0.369512,0.0326192,0.253917,6.22128e-06,0.165645,0.00388822,0.25546050000000003,0.0380247,0.0154819,0.0010152120000000001
23,0.0059192,0.045833000000000006,0.22997900000000002,0.08955719999999999,0.001199515,0.00043382,0.5,0.0014773800000000001,0.0038491,0.2
24,0.25386,0.023989899999999998,3.065505e-05,0.00109764,0.1723905,0.0008627050000000002,0.434357,0.023082500000000002,0.7278570000000001,0.0001426318
25,0.044290750000000004,0.10283300000000001,0.175169,0.0902097,0.2374465,0.00983443,0.0970945,0.00029829600000000003,0.9081589999999999,0.0007333180000000001
26,0.097765,0.0811788,0.30249349999999997,0.0129664,0.1215705,0.000280838,0.062799,0.07547000000000001,1.0,0.0008925300000000001
27,0.008767249999999999,0.0634918,0.2216095,0.07988490000000001,0.0024055,0.1,0.5,0.08301819999999999,0.0301047,0.0323664
28,0.0928155,0.0477679,0.2574635,0.099621,0.23647549999999998,0.011492900000000002,0.0758945,0.0791743,1.0,0.008539640000000001
29,0.15854,0.0015046100000000002,0.46411499999999994,0.1,0.0088566,0.0109037,0.0030658350000000003,0.00257815,1.0,0.2
30,0.09643499999999999,0.0618823,0.2600075,0.058059,0.20738700000000002,0.0478195,0.0417769,0.07564100000000001,0.0411355,0.2
31,3.4114799999999997e-06,0.145221,0.086212,0.1,0.26905,0.00061852,0.1277925,0.082797,0.942786,0.2
32,0.4358645,0.0757031,0.20102450000000002,0.1,0.0070589500000000005,0.09696830000000001,0.27108350000000003,0.00791562,0.00577871,0.001032226
33,0.0001234065,0.142293,0.110483,0.1,0.1932965,0.1,0.011559600000000001,0.00044474000000000005,1.0,0.023275200000000003
34,0.1820025,0.09632170000000001,0.2778085,9.895660000000001e-06,0.152991,0.00155618,0.00522295,0.033560000000000006,1.0,0.009021900000000001
35,0.0455344,0.0920199,0.0096574,0.1,0.028443,0.00015810399999999998,0.42044400000000004,0.00274829,0.00555098,0.17048259999999998
36,0.5,0.0008336880000000001,0.2970145,0.0055669100000000004,0.0018755900000000001,0.0041139,0.452766,0.0532617,1.78513e-05,0.0324862
37,0.49916499999999997,0.0419309,0.318114,0.00396913,0.2674645,0.1,0.010799399999999999,0.07560290000000001,1.0,0.2
38,0.0010126599999999999,0.00793981,0.3323715,0.1,0.253135,0.1,0.045942949999999996,0.0114034,0.342361,0.00042786600000000005
39,0.287414,0.110394,0.057883500000000004,0.1,0.18008600000000002,0.1,0.09608599999999999,0.0737785,0.00919408,0.013125460000000002
40,0.0096938,0.026628699999999998,0.293095,0.015851300000000002,0.3056355,0.1,0.000233995,0.00388026,1.9563100000000002e-05,0.0330854
41,0.36359600000000003,0.035476,0.27960799999999997,0.0119276,0.0139256,0.021072800000000003,0.2740615,0.0980131,0.699333,0.18057120000000002
42,0.274114,0.148303,0.053393499999999997,0.0927156,0.038004750000000004,0.0034362400000000006,0.5,0.0171273,0.9964749999999999,0.2
