iteration,total_runs,obs_realization,par_realization,din,all_params
1,240,71,71,6.72878,0.498301
1,240,72,72,24.1805,0.0644194
1,240,73,73,17.2164,0.0452827
1,240,74,74,6.56205,0.181027
1,240,75,75,6.57288,0.196998
1,240,76,76,6.63062,0.197659
1,240,77,77,10.2346,0.647709
1,240,78,78,7.1147,0.060112
1,240,79,79,6.73662,0.0821488
1,240,80,80,6.96475,0.0317676
1,240,81,81,7.67751,0.0216779
1,240,82,82,11.2224,0.00942102
1,240,83,83,7.74031,0.144835
1,240,84,84,6.48554,0.0100074
1,240,85,85,9.12871,1.0855
1,240,86,86,8.00855,1.16206
1,240,87,87,9.15318,0.880082
1,240,88,88,8.0367,0.0477647
1,240,89,89,6.59545,0.0336718
1,240,90,90,7.90225,0.0323258
1,240,91,91,6.66183,0.00202633
1,240,92,92,6.78452,0.000260212
1,240,93,93,7.86634,0.0205734
1,240,94,94,16.2664,0.39901
1,240,95,95,7.72364,0.00450279
1,240,96,96,8.4611,0.0663479
1,240,97,97,6.57522,0.150961
1,240,98,98,6.69431,0.160033
1,240,99,99,6.53082,0.000849357
2,380,0,0,6.54392,0.090196
2,380,1,1,6.7107,0.0297794
2,380,2,2,6.75751,0.0445457
2,380,3,3,6.59716,1.08188
2,380,4,4,6.65997,0.17889
2,380,5,5,6.74826,0.126336
2,380,6,6,16.2251,0.662548
2,380,7,7,6.89749,0.388593
2,380,8,8,6.67157,0.0577966
2,380,9,9,8.16085,0.692011
2,380,10,10,7.68472,0.102384
2,380,11,11,7.31446,0.414988
2,380,12,12,11.0375,0.153956
2,380,13,13,7.15081,0.530095
2,380,14,14,6.95099,0.0621663
2,380,15,15,7.27525,0.641291
2,380,16,16,6.75548,0.605587
2,380,17,17,7.38239,0.536743
2,380,18,18,13.0414,0.584042
2,380,19,19,15.2813,0.529899
2,380,20,20,7.67934,0.00337009
2,380,21,21,7.5228,0.00807787
2,380,22,22,6.71902,0.299217
2,380,23,23,6.50382,0.702353
2,380,24,24,6.69426,0.766719
2,380,25,25,6.63609,0.735524
2,380,26,26,6.67498,0.671377
2,380,27,27,6.82667,0.694206
2,380,28,28,6.70212,0.819575
2,380,29,29,6.75201,0.0121405
2,380,30,30,6.67591,0.767789
2,380,31,31,6.7435,0.0659848
2,380,32,32,6.58932,0.22228
2,380,33,33,7.03814,0.0619926
2,380,34,34,6.80553,0.0247136
2,380,35,35,6.77428,0.0214089
2,380,36,36,6.64075,0.0254123
2,380,37,37,7.17371,0.79939
2,380,38,38,7.08243,0.0776544
2,380,39,39,7.03281,0.383141
2,380,40,40,7.06944,0.707619
2,380,41,41,6.59659,0.242688
2,380,42,42,6.69972,0.462292
2,380,43,43,6.59232,0.238466
2,380,44,44,9.46621,0.0498575
2,380,45,45,6.62798,0.020634
2,380,46,46,12.9562,0.416542
2,380,47,47,7.56471,0.0266794
2,380,48,48,6.82105,0.725632
2,380,49,49,6.9897,0.705589
2,380,50,50,6.70569,0.0125274
2,380,51,51,6.78801,0.0259375
2,380,52,52,6.53032,0.020457
2,380,53,53,6.55823,0.0101285
2,380,54,54,6.53017,0.479552
2,380,55,55,7.60586,0.387896
