real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,34.7417,7.82221,42.0481,60.9394,20.9111,46.2432,34.0171,62.633,38.9508,59.5706
1,4.9656,1.43981,70.5135,6.26649,39.8712,1.11717,5.69105,100,0.00234482,2.87847
2,0.559288,0.00221377,68.8823,43.9858,42.4037,9.11803,3.5304,100,17.1774,15.9833
3,100,2.4554,23.7656,13.4984,37.1759,81.7284,89.6762,37.3099,91.1514,100
4,61.7891,3.9526,51.098,5.0898,35.7201,0.0515088,17.3858,100,81.4978,6.01887
5,0.0422613,0.431226,41.7225,0.0190735,27.637,100,65.6028,100,100,0.252801
6,40.8618,7.64684,63.0786,100,0.0853799,0.272922,0.583414,29.5925,99.2372,62.6804
7,8.8892e-05,3.12295,55.3995,100,48.591,0.00823777,31.3321,0.791276,79.0256,94.1392
8,100,18.9773,20.4187,41.379,52.8841,100,0.0130902,100,100,1.21801
9,0.00286114,5.56772,57.8576,3.06629,3.24885,100,100,9.69147,100,4.25184
10,88.5002,0.0207547,54.7877,72.765,38.0445,4.80606,7.62433,18.2488,19.1683,46.9646
11,76.561,7.2675,43.1375,0.0341355,11.0683,100,28.1761,77.6786,44.2866,0.113426
12,0.00152344,6.52038,37.2031,0.191162,3.20112,99.9546,51.1607,56.8443,11.0747,7.44077
13,0.252531,15.5685,11.6999,0.358007,26.6495,100,2.69793,58.1104,100,7.29363
14,73.7931,3.13529,51.0543,100,44.35,100,0.0662829,9.01408,97.4779,13.2571
15,24.0612,4.45714,62.2509,100,34.037,24.577,1.8354,58.2576,15.6656,56.4778
16,2.18723,12.7533,48.7961,2.21379,17.8033,100,25.6087,3.85482,100,100
17,5.52082,10.723,5.91754,43.4741,15.3131,40.5875,100,75.1351,9.71548,100
18,0.233069,3.44011,63.4085,100,20.2384,100,23.4216,41.8692,62.1717,16.3928
19,26.8147,2.53832,78.8664,83.6294,13.2372,1.2335,4.59695,29.7821,94.2896,0.0974843
20,30.1241,19.4957,13.7404,3.36326,1.95833,100,83.999,18.0878,8.13438,100
21,4.1695,0.164544,74.0124,4.54046,40.7164,2.42335,24.9018,2.3758,100,4.77219
22,73.9024,3.26192,50.7834,0.00622128,33.129,3.88822,51.0921,38.0247,1.54819,0.507606
23,1.18384,4.5833,45.9958,89.5572,0.239903,0.43382,100,1.47738,0.38491,100
24,50.772,2.39899,0.00613101,1.09764,34.4781,0.862705,86.8714,23.0825,72.7857,0.0713159
25,8.85815,10.2833,35.0338,90.2097,47.4893,9.83443,19.4189,0.298296,90.8159,0.366659
26,19.553,8.11788,60.4987,12.9664,24.3141,0.280838,12.5598,75.47,100,0.446265
27,1.75345,6.34918,44.3219,79.8849,0.4811,100,100,83.0182,3.01047,16.1832
28,18.5631,4.77679,51.4927,99.621,47.2951,11.4929,15.1789,79.1743,100,4.26982
29,31.708,0.150461,92.823,100,1.77132,10.9037,0.613167,2.57815,100,100
30,19.287,6.18823,52.0015,58.059,41.4774,47.8195,8.35538,75.641,4.11355,100
31,0.000682296,14.5221,17.2424,100,53.81,0.61852,25.5585,82.797,94.2786,100
32,87.1729,7.57031,40.2049,100,1.41179,96.9683,54.2167,7.91562,0.577871,0.516113
33,0.0246813,14.2293,22.0966,100,38.6593,100,2.31192,0.44474,100,11.6376
34,36.4005,9.63217,55.5617,0.00989566,30.5982,1.55618,1.04459,33.56,100,4.51095
35,9.10688,9.20199,1.93148,100,5.6886,0.158104,84.0888,2.74829,0.555098,85.2413
36,100,0.0833688,59.4029,5.56691,0.375118,4.1139,90.5532,53.2617,0.00178513,16.2431
37,99.833,4.19309,63.6228,3.96913,53.4929,100,2.15988,75.6029,100,100
38,0.202532,0.793981,66.4743,100,50.627,100,9.18859,11.4034,34.2361,0.213933
39,57.4828,11.0394,11.5767,100,36.0172,100,19.2172,73.7785,0.919408,6.56273
40,1.93876,2.66287,58.619,15.8513,61.1271,100,0.046799,3.88026,0.00195631,16.5427
41,72.7192,3.5476,55.9216,11.9276,2.78512,21.0728,54.8123,98.0131,69.9333,90.2856
42,54.8228,14.8303,10.6787,92.7156,7.60095,3.43624,100,17.1273,99.6475,100
43,100,14.6937,29.0594,37.1823,28.4545,100,1.15959,100,94.8044,50.2223
44,22.2015,3.47135,52.6821,0.0316924,10.7959,2.27434,3.44649,70.2442,100,100
45,0.0285639,0.0177619,75.9856,100,21.9733,3.27152,10.7464,51.0098,8.12652,3.9541
46,30.3877,3.7076,74.3647,15.1868,2.33214,12.4186,11.0561,50.7691,18.1853,1.22933
47,99.365,9.16473,70.7147,2.8143,8.88687,7.57692,13.7917,100,95.1066,100
48,0.0580346,8.32077,54.9376,96.5908,53.6133,3.10259,0.643101,75.2739,10.6703,47.4767
49,0.75162,6.54556,47.2859,44.3337,0.708752,0.000402509,100,0.810853,100,3.38192
50,0.411132,0.151091,66.7216,100,0.777559,100,60.6686,97.6621,100,25.0134
51,5.99068,7.57804,23.1354,1.13655,40.9441,7.45646,82.1143,3.04888,14.6604,0.68364
52,27.7827,2.00597,68.2165,100,17.0714,100,1.25753,40.443,100,100
53,100,3.91866,70.7108,9.2437,10.3436,100,5.34552,100,21.2421,6.62329
54,15.9242,14.7425,10.7127,60.7305,33.2946,100,85.5849,14.4758,30.1831,5.58911
55,3.07583,0.0156595,64.8136,37.4837,0.00852437,100,100,0.57483,23.789,93.3461
56,99.561,2.0336,99.0428,2.124,0.0256891,80.0775,1.21367,1.41081,0.433119,6.82111
57,86.1789,8.89868,21.4323,4.58387,39.6844,100,100,91.2938,16.2561,0.0506913
58,0.342877,6.84921,57.0119,97.3577,54.5925,100,1.2905,42.2979,100,0.492817
59,0.0696091,1.38462,89.4448,75.4122,3.88392,71.8425,2.42651,70.1897,84.554,28.3789
60,33.8434,7.19909,32.0844,7.67671,8.65091,100,90.9875,44.8738,100,2.6772
61,6.36758,5.26414,83.5502,0.0493616,30.7476,63.5718,0.0101009,34.1773,1.77316,98.0348
62,100,6.54755,33.9268,19.1496,3.30984,100,89.004,100,100,6.73725
63,11.5052,2.08043,51.238,38.7654,14.2774,1.63476,100,2.67395,95.2427,0.0583496
64,0.688806,1.97394,56.3316,12.2451,15.5136,26.5663,26.771,0.219852,100,100
65,34.2937,4.40022,0.266699,100,26.283,5.90128,47.6481,2.65636,100,1.05035
66,2.22797,5.79541,26.4826,100,37.2241,100,56.9469,100,95.6032,93.9915
67,21.1609,14.5404,0.24407,100,0.0344061,20.8071,90.9261,52.3871,100,1.01696
