real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,35.5435,9.01277,36.9995,51.1474,24.5056,42.5653,31.98,60.303,38.5721,58.2441
1,5.00269,0.633214,61.1472,4.04281,61.9261,0.776753,5.54759,99.0625,0.00170101,2.31339
2,0.561293,0.00152844,61.555,31.9294,57.7534,7.13546,3.35395,99.0449,14.4953,13.9835
3,100,2.26822,23.8678,11.3786,44.2029,70.3311,83.3198,34.4958,86.9455,100
4,62.7201,4.78873,44.7696,4.279,42.5588,0.0475711,16.2038,98.8129,81.7113,5.88968
5,0.0407278,0.193024,38.9715,0.0128736,42.7322,100,63.1865,97.9973,80.4621,0.201274
6,53.5959,7.36599,30.1751,100,0.128017,0.201423,0.515368,31.542,95.0335,61.9922
7,9.29677e-05,4.76845,47.257,89.6959,53.4926,0.00803625,29.3388,0.777718,84.0018,96.6838
8,100,7.98991,42.8993,46.6865,55.3973,100,0.0113785,97.7436,100,0.980085
9,0.00266836,4.36476,62.6737,2.55175,3.88441,85.5531,100,8.7365,100,3.80155
10,88.3656,0.0187036,50.0622,56.7137,48.1077,4.02732,7.00423,16.908,17.7304,43.4269
11,73.1943,7.07744,43.8383,0.0305325,12.7414,91.6125,26.0283,73.3123,43.4623,0.107766
12,0.00249578,8.27954,10.9662,0.078948,6.00029,93.7839,47.7326,60.658,8.12248,7.74522
13,0.527426,7.61576,1.88283,0.0806239,88.244,100,2.98472,57.6701,100,6.1027
14,88.2609,5.02383,31.6313,100,56.4172,100,0.0613827,9.10369,100,13.8741
15,23.9151,4.76857,56.9083,86.4353,41.1141,21.7545,1.71803,55.0201,15.1924,53.6359
16,1.81147,7.33842,65.1927,1.98132,21.9848,98.9333,23.4537,3.32249,100,100
17,5.69797,7.17119,4.80918,29.81,22.2257,30.8344,100,69.3137,7.76499,98.6458
18,0.248886,1.42264,46.1413,100,34.2351,100,21.2523,38.1038,40.6773,13.2486
19,51.0663,2.49814,15.9436,25.361,29.624,0.766057,3.97291,34.4103,100,0.098144
20,27.9304,19.8823,14.8505,3.13495,2.1959,100,78.0951,16.9251,8.20617,100
21,4.2757,0.0704914,58.514,2.65182,71.0988,1.61197,24.2458,2.04304,100,3.72346
22,76.6363,4.92499,42.2616,0.00536908,38.4378,3.79609,47.0172,37.5296,1.63564,0.519801
23,1.11147,4.10486,48.1588,76.3931,0.285442,0.367908,100,1.35173,0.366649,96.3524
24,92.2352,2.70983,0.00144511,0.409282,74.2934,0.735887,100,24.2702,53.0353,0.068205
25,7.80658,5.49729,41.6307,71.3621,61.4995,7.13161,17.8587,0.257042,75.0636,0.30308
26,17.633,5.40312,66.6485,10.6233,31.6204,0.220451,11.6928,66.6256,100,0.38192
27,1.56039,4.6647,51.3036,69.645,0.587795,82.5973,100,74.1562,2.77906,14.2289
28,18.4386,3.57513,46.9075,72.2904,63.8318,8.97933,14.1553,71.4114,100,3.76081
29,29.3262,0.0571616,94.1761,100,2.81317,7.10413,0.582421,2.14772,100,100
30,18.4975,4.23433,51.0506,45.1966,54.3841,37.7582,7.83408,68.3558,3.54635,97.6379
31,0.000722542,7.24152,13.1942,93.3793,86.1903,0.422985,23.6204,74.492,67.1834,99.3499
32,85.7671,8.52081,39.1147,100,1.59229,88.1991,50.1312,7.49648,0.583137,0.500485
33,0.0385287,13.5735,7.26567,100,75.7924,100,2.41576,0.446683,99.939,10.9547
34,83.1664,9.56777,7.43826,0.00232994,92.6869,1.16555,1.1298,35.7333,100,4.41579
35,20.8844,9.37505,0.263309,76.1781,16.1109,0.121178,100,2.99045,0.329666,81.9521
36,99.6102,0.0518706,64.3237,4.41764,0.492921,3.16911,83.9319,46.855,0.00154189,13.8212
37,99.6824,3.47573,56.012,3.01953,71.8953,82.8691,2.04811,69.6655,100,96.6859
38,0.236751,0.406732,41.198,100,88.4093,100,8.73256,10.361,23.4501,0.179591
39,91.1033,7.92162,3.55091,90.8077,80.5432,98.055,20.294,72.4287,0.605957,5.79135
40,2.43962,3.42387,30.9245,9.65448,91.0419,90.7286,0.0442069,3.90229,0.00170773,16.6353
41,76.1022,5.98853,47.6693,10.6691,2.98139,21.2957,50.7003,97.657,77.2508,95.1824
42,46.0212,9.7516,14.2184,85.6245,8.62201,2.63963,100,15.3383,100,97.6883
43,100,12.2506,37.2129,36.1492,31.0112,92.7418,1.05843,98.4865,94.1185,45.7222
44,77.998,0.692516,2.43167,0.00241662,85.6934,0.976801,4.34722,67.0885,100,91.3941
45,0.0279193,0.00466956,67.7348,100,39.6671,1.95484,10.5862,42.1331,5.05651,2.84445
46,29.4801,4.30642,73.5078,13.5264,2.6363,11.4447,10.0604,48.1556,18.7272,1.20042
47,95.6335,9.33584,71.2205,2.45964,10.2179,6.78848,13.0496,100,93.5414,100
48,0.0554777,4.9991,54.2573,71.4261,73.0381,2.32951,0.601278,66.8415,8.78347,40.3697
49,0.674339,4.63153,54.1035,38.8156,0.860632,0.000329567,100,0.728347,100,2.9744
50,0.374611,0.0557699,70.708,100,1.21169,100,57.3706,81.0489,100,18.9702
51,8.07622,8.1559,10.6881,0.626137,66.0967,6.42333,82.2584,3.04827,12.1076,0.660835
52,26.4522,1.3862,68.4793,100,22.172,100,1.17389,36.4155,100,100
53,100,2.57103,74.5671,7.49498,13.1157,100,5.01026,100,18.5345,5.77098
54,11.0088,10.0865,21.8958,76.5586,31.4239,99.6661,75.0301,12.5168,31.0914,4.88364
55,2.91777,0.0149203,68.4973,32.4835,0.00968349,100,94.9536,0.530785,23.2086,87.09
56,97.7411,2.95589,97.531,1.98921,0.0271509,78.8885,1.1282,1.3618,0.476404,6.88821
57,73.3485,4.61356,26.9687,3.76667,51.6735,83.3568,100,77.7796,13.6012,0.0414346
58,0.335406,4.45987,53.8482,70.8891,74.2221,88.0506,1.21083,37.861,100,0.424976
59,0.0688881,2.40195,86.8783,73.8526,3.92978,75.0329,2.23832,69.3107,97.9313,29.8662
60,72.885,5.56374,5.00287,1.78607,25.1333,100,100,46.9039,100,2.51649
61,6.11404,5.02867,83.2135,0.0429361,36.3977,56.5306,0.0096444,31.8586,1.70949,91.2513
62,100,2.57817,46.6815,16.1195,4.31158,100,82.8087,100,100,5.28894
63,11.2942,2.53949,49.7816,34.4742,15.8616,1.52478,99.8972,2.5442,98.2634,0.0571043
64,2.02647,0.641446,3.96964,1.43852,87.3765,13.8024,32.1908,0.217404,100,84.5743
65,86.2625,3.70984,0.0283422,87.4521,91.7989,4.41002,58.6302,2.84618,100,0.929678
66,2.24163,5.32136,24.0912,100,45.6716,100,53.0651,96.3067,88.7034,87.898
67,40.0784,8.84745,0.0488566,100,0.0949762,13.2489,100,53.7303,100,0.904086
68,66.126,6.85634,72.0564,100,0.000584617,85.7867,11.0651,2.80188,80.5734,72.2867
69,100,2.09511,26.4898,47.7521,48.1258,68.359,87.276,82.0028,1.29367,100
70,0.067337,2.04692,51.902,69.6638,69.6243,71.9592,1.2886,0.360718,97.8966,57.2128
71,99.4048,4.52377,37.2809,2.32264,4.43034,76.1874,99.7,86.9772,64.9027,0.306477
72,14.7305,2.47727,77.0093,100,3.33867,45.1391,0.507601,3.69156,41.1065,56.3957
73,0.15751,0.640965,26.8589,33.4722,0.368704,45.7276,100,43.427,2.57376,29.4364
74,22.507,12.0009,63.697,91.9693,1.49629,56.82,0.504248,1.67304,99.5511,95.5922
75,100,15.9955,34.5258,5.11572,0.0100204,92.8116,27.6154,100,93.9763,4.34463
76,90.4613,8.89781,16.9239,36.6641,67.0428,89.985,10.5403,92.6405,94.1467,97.2687
77,0.0528137,6.16762,49.2719,76.6134,0.64953,92.9863,56.2332,66.5198,100,95.9645
78,1.26146,0.0177741,46.9607,7.35104,54.465,0.0195916,77.4077,20.3895,0.504436,1.18161
79,3.64025,13.97,20.7234,23.6196,11.8651,95.2058,36.2466,0.0493924,96.905,99.7724
80,100,2.65177,58.9219,0.887657,58.1039,26.0379,1.02628,100,100,100
81,0.0170067,21.3407,1.23009,14.9269,56.1712,16.4401,5.35062,100,20.7417,50.4349
82,8.33648,0.0884199,10.0484,0.228186,86.1379,0.210339,0.500188,0.0429656,0.252376,81.7642
83,86.5592,11.3825,4.73408,98.9316,52.5805,90.6467,64.1295,99.2698,31.7184,99.8062
84,99.254,10.3183,69.6078,100,0.114016,97.3596,8.89847,93.1458,45.3087,8.12467
85,100,3.86785,26.1583,65.2031,48.2964,79.3027,70.952,0.427468,15.3342,100
86,100,2.96127,23.2837,0.122427,43.8672,74.0384,91.332,82.9099,92.521,100
87,100,6.46369,39.1162,69.9373,7.05058,7.63173,100,72.0905,6.61096,100
88,1.5858,0.12138,54.5083,100,53.5902,100,72.0031,0.00140406,1.70263,100
89,2.43674,3.89925,50.6113,15.0894,1.84652,100,87.9427,0.402274,100,2.44453
90,0.838461,9.67039,40.1597,100,1.16942,1.11702,6.41217,49.9012,100,57.0936
91,2.82044,0.114534,0.0326337,100,88.3977,40.0724,100,84.8003,100,0.294494
92,9.49008,9.78626,0.162741,1.73274,80.5132,8.0628,7.46962,0.111862,100,33.3535
93,85.9929,11.5334,3.41158,4.50534,52.9835,100,58.9473,81.7578,0.10134,1.07632
94,50.6523,10.7777,0.704514,1.79339,7.99597,100,58.3561,27.8395,0.374827,60.8182
95,79.8049,4.12271,3.06961,100,72.0452,100,83.2015,93.2833,80.1323,0.930259
96,6.35396,2.38886,49.2232,100,33.1625,31.1629,52.6036,70.2051,86.5047,26.9506
97,98.5705,13.0961,1.16577,98.1519,20.9939,95.1281,100,75.7932,2.16022,100
98,85.9745,11.7798,0.0638638,0.152295,24.0146,0.463552,100,0.176979,100,1.60434
99,100,4.34159,52.2181,20.2505,0.71249,100,100,4.69367,1.99151,11.3477
