real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
32,86.1313,8.2513,39.6876,100,1.53054,90.2249,51.0328,7.62959,0.580552,0.504811
33,0.0357984,13.3819,8.92845,100,67.9461,100,2.49869,0.44027,100,10.9346
34,70.545,9.24552,11.4317,0.00309134,77.0283,1.32848,1.19536,33.8876,100,4.31711
35,17.7013,8.96765,0.400893,100,13.6137,0.13738,100,2.83523,0.379179,79.8632
36,100,0.0581037,63.0862,4.67584,0.456191,3.38281,86.0015,48.3432,0.00158921,14.4325
37,99.7525,3.6695,58.7764,3.27099,65.7954,87.9748,2.09298,70.9807,100,99.5136
38,0.223218,0.483431,49.7625,100,75.6066,100,9.14262,10.3196,26.635,0.186409
39,84.7463,8.49152,4.41455,100,69.8495,100,21.1421,71.5739,0.671438,5.88322
40,2.24785,3.26188,39.1302,11.4057,80.5908,97.7298,0.0457983,3.83346,0.00183083,16.5112
41,74.7266,5.22196,50.6909,11.1603,2.89786,21.2477,51.4844,98.2642,75.5173,93.7159
42,45.5268,11.777,15.3584,97.2705,7.61421,2.96336,100,15.5789,100,100
43,100,13.1101,35.0569,36.8006,29.6811,96.0246,1.07554,100,94.1617,47.3225
44,63.2707,0.944283,4.29008,0.00379421,61.8851,1.31367,4.7621,63.1234,100,94.8948
45,0.0282132,0.00640291,70.64,100,34.1975,2.26537,10.9563,43.248,5.70328,3.07739
46,29.7529,4.15071,74.0889,14.0298,2.52936,11.6626,10.2714,49.082,18.5391,1.21033
47,97.0777,9.29163,70.9,2.54809,9.78711,6.95729,13.2075,100,93.3818,100
48,0.0559445,5.81686,55.828,78.411,66.0819,2.55115,0.617847,68.4585,9.34357,42.3242
49,0.694461,5.11898,52.7803,40.5284,0.804374,0.000347767,100,0.749804,100,3.09403
50,0.385852,0.0707074,70.146,100,1.07574,100,59.1592,84.0628,100,20.3488
51,7.63544,7.86478,12.5836,0.708576,60.4534,6.80318,84.7085,3.0212,12.7003,0.658267
52,26.8916,1.52152,68.7137,100,20.576,100,1.2022,37.322,100,100
53,100,2.87328,74.0465,7.93292,12.2142,100,5.12158,100,19.1834,5.99751
54,11.7379,11.8396,19.8828,77.4159,29.4832,100,75.9079,13.0814,31.6296,5.17991
55,2.96185,0.0151373,67.9046,33.8956,0.00926808,100,96.5848,0.543673,23.294,88.9056
56,99.3556,2.67846,95.9029,2.00837,0.0267563,78.2053,1.13937,1.39224,0.458515,6.88418
57,76.3139,5.59723,26.0204,4.02522,46.9152,91.1391,100,80.8632,14.3172,0.0441409
58,0.337086,5.04741,55.6527,77.7114,67.5621,95.7429,1.24311,38.7286,100,0.443088
59,0.0698277,2.08581,85.661,73.8086,3.91492,73.1942,2.2578,70.6223,93.0308,29.5559
60,58.6347,6.05225,8.72292,2.64694,19.5508,100,100,43.7494,100,2.49342
61,6.23443,5.08614,82.4133,0.0442919,34.7155,58.0115,0.00975271,32.6145,1.71075,93.2156
62,100,3.32069,44.1629,17.0831,3.9224,100,84.7042,100,100,5.68154
63,11.3822,2.41955,50.201,35.7068,15.3023,1.54782,100,2.59434,97.1294,0.057558
64,1.67585,0.789557,6.6399,2.12248,66.0561,17.551,34.8109,0.205208,100,86.2896
65,76.7774,3.56059,0.0388169,100,79.2581,4.87849,61.3892,2.75855,100,0.917197
66,2.22675,5.4866,25.2653,100,42.7202,100,54.31,97.65,91.2073,89.5303
67,32.8222,10.6946,0.0831723,100,0.0721714,16.7818,100,50.4547,100,0.916997
68,65.4005,5.88089,75.299,100,0.00057192,84.9657,11.2493,2.83039,77.8156,71.0973
69,100,2.07235,26.8798,49.8289,45.9977,70.2141,88.589,83.4807,1.29645,100
70,0.0667812,1.86739,53.9481,72.4902,67.6096,72.3796,1.30733,0.364414,96.4063,56.875
71,99.2738,4.17234,38.212,2.39884,4.30276,76.5293,100,88.0377,63.734,0.305408
72,13.4847,3.32086,100,100,2.71523,55.1669,0.535813,3.63429,50.0194,59.5031
73,0.126074,0.71264,47.5469,50.1434,0.283849,57.1815,100,40.4044,3.29065,29.2372
74,23.0005,12.0963,62.518,94.6119,1.43392,58.2242,0.51234,1.71408,99.117,97.4963
75,100,16.9065,30.6982,5.01449,0.00988687,94.1495,27.8836,100,91.7396,4.49413
76,86.6502,8.59207,19.2612,40.8789,61.9929,94.8068,10.8599,92.419,97.606,97.1493
77,0.0546635,6.69064,46.9441,78.6894,0.620069,96.9949,57.1985,68.5766,100,99.3641
78,1.27547,0.0214538,47.7737,8.0278,49.4963,0.0215739,79.5578,20.8557,0.540943,1.2434
79,3.5946,13.6517,22.1227,25.247,11.1275,98.4804,36.9842,0.0498282,98.3966,100
80,100,3.13985,60.849,0.979851,52.0534,28.7056,1.05439,100,100,100
81,0.016732,21.5328,1.31739,16.1926,52.4669,17.28,5.47692,100,21.346,51.0785
82,6.45348,0.118602,19.823,0.379274,60.292,0.288891,0.551956,0.0395828,0.356876,83.8181
83,84.6846,11.345,5.14879,100,49.0819,94.7066,65.4995,99.6759,32.6495,100
84,100,10.1333,69.2835,100,0.110222,99.0111,8.98319,94.9908,45.0212,8.23079
85,100,4.48604,25.5449,68.8144,44.5726,85.0848,72.511,0.440539,15.9602,100
86,100,3.25463,23.0026,0.129397,40.5141,78.5196,93.0696,85.5097,95.0642,100
87,100,7.92633,36.6035,73.0298,6.47804,8.26169,100,75.176,6.90782,100
88,1.60003,0.131052,55.5356,100,49.8013,100,73.372,0.00143468,1.76088,100
89,2.56453,4.89875,47.4321,15.7654,1.69262,100,89.7585,0.418134,100,2.61458
90,0.668681,8.71283,70.1846,100,0.960939,1.28728,6.83199,46.0586,100,54.3163
91,2.53422,0.141697,0.0443781,100,71.9829,48.4037,100,82.9667,100,0.305693
92,9.07365,9.98485,0.189723,1.96996,72.0256,8.67067,7.71062,0.111493,100,33.7173
93,84.7258,11.6654,3.65706,4.87469,49.3099,100,60.4872,82.464,0.10424,1.08968
94,35.4993,13.8968,1.7484,3.37543,5.27384,100,65.4266,24.577,0.569541,60.6862
95,73.9297,3.79249,3.76213,100,65.8276,100,85.9769,91.938,84.1314,0.916601
96,6.37752,2.28508,50.1792,100,31.878,31.6677,53.3297,71.3462,85.882,27.1286
97,97.0346,13.185,1.25818,100,19.386,100,100,76.5204,2.22472,100
98,76.2354,12.1365,0.0875105,0.19179,20.6655,0.524496,100,0.171197,100,1.59898
99,100,4.6452,51.2203,21.1703,0.67415,100,100,4.82349,2.02516,11.7206
