real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,0.2177825,1.0,0.5,0.0195018,0.5,2.3442700000000002e-05,0.4763285,0.0295723,1.0,0.0037733800000000002
1,0.023742700000000002,0.00488697,0.5,0.00372207,0.5,0.0006432890000000001,0.030584950000000003,0.1,1.52694e-05,0.00375614
2,0.002926075,1.64722e-05,0.5,0.0283617,0.5,0.006315380000000001,0.0219688,0.1,0.144329,0.023789200000000003
3,0.5,1.0,0.5,0.0173495,0.5,0.1,0.5,0.0416275,1.0,0.2
4,0.3815675,0.115562,0.5,0.0038973400000000004,0.5,4.94827e-05,0.1652795,0.1,1.0,0.01014932
5,0.0002087135,0.00195937,0.5,1.19513e-05,0.5,0.1,0.5,0.1,0.796117,0.00030189400000000003
6,0.5,1.0,0.01657105,0.1,0.000378125,0.00011359500000000001,0.000249884,0.1,0.291666,0.2
7,5.152650000000001e-07,0.5260370000000001,0.5,0.1,0.5,9.9515e-06,0.20354299999999997,0.0008156770000000001,1.0,0.2
8,0.5,0.034996,0.5,0.046011800000000005,0.5,0.1,5.9732e-05,0.1,1.0,0.001360236
9,1.065105e-05,1.0,0.5,0.00358404,0.0228055,0.1,0.4603685,0.012595,1.0,0.00692948
10,0.5,0.00026492700000000003,0.5,0.0500349,0.5,0.00380176,0.05992600000000001,0.0149705,0.19863,0.07344400000000001
11,0.3516935,0.8334900000000001,0.245376,3.6288700000000004e-05,0.0757645,0.1,0.07745250000000001,0.1,0.369788,0.000216514
12,1.464495e-05,0.10377700000000001,0.00827105,5.2721200000000006e-05,0.0168333,0.060047300000000005,0.0579985,0.1,0.043053600000000004,0.022604000000000003
13,0.00261598,1.0,0.0069273,8.995340000000001e-05,0.5,0.1,0.0053151000000000006,0.1,1.0,0.0128159
14,0.5,0.0703539,0.0549005,0.1,0.2050045,0.1,0.000148265,0.010856400000000002,1.0,0.034020600000000005
15,0.114321,1.0,0.1869495,0.1,0.1930385,0.022122600000000003,0.0029671399999999996,0.09265730000000001,0.104194,0.12004640000000003
16,0.00681805,1.0,0.5,0.0027049300000000004,0.13522299999999998,0.1,0.04846785,0.00505378,1.0,0.2
17,0.027636349999999997,1.0,0.03147315,0.035925,0.1580745,0.031709100000000004,0.5,0.1,0.0603468,0.2
18,0.001176915,0.00437259,0.01301735,0.1,0.0580385,0.1,0.0064191,0.1,0.09641450000000001,0.038999000000000006
19,0.5,0.0180722,0.002508555,0.0130208,0.045775750000000004,0.00028711700000000004,0.001144095,0.1,1.0,0.00036770199999999997
20,0.13254749999999998,0.175817,0.063732,0.00273509,0.0119211,0.1,0.3395545,0.016317,0.077709,0.2
21,0.0192309,0.000452301,0.3426265,0.0022758500000000003,0.5,0.0012728700000000002,0.1077205,0.0019894500000000002,1.0,0.0062375600000000005
22,0.5,0.226355,0.5,5.0283700000000004e-06,0.5,0.0041929,0.5,0.0349822,0.020568200000000002,0.000924142
23,0.00508205,1.0,0.377128,0.1,0.001967975,0.00042946700000000005,0.5,0.0018983000000000003,0.0031794699999999998,0.2
24,0.5,1.0,9.273e-06,0.000510731,0.5,0.000969911,0.5,0.0325913,0.535321,0.0001447594
25,0.03174745,1.0,0.5,0.1,0.5,0.00762095,0.053274,0.000368319,0.592106,0.000485568
26,0.070857,1.0,0.5,0.014309700000000002,0.2017485,0.00023583200000000003,0.026796,0.1,1.0,0.0006808459999999999
27,0.006126,1.0,0.5,0.1,0.00395748,0.1,0.35182,0.1,0.0246274,0.024589800000000005
28,0.0795375,1.0,0.5,0.1,0.5,0.010575100000000002,0.0452796,0.1,1.0,0.006502600000000001
29,0.1231295,0.000298201,0.5,0.1,0.0171515,0.005393910000000001,0.002171225,0.00212894,1.0,0.2
30,0.08094749999999999,1.0,0.5,0.0626485,0.41273400000000005,0.04271900000000001,0.0233995,0.1,0.0291955,0.2
31,3.24769e-06,0.0277073,0.03100695,0.0720629,0.5,0.000255558,0.04574085,0.1,0.3788,0.2
32,0.5,0.293294,0.5,0.1,0.017929399999999998,0.0979808,0.5,0.006678790000000001,0.00734733,0.000850398
33,0.0002169855,0.383153,0.03523085,0.1,0.5,0.1,0.012221649999999999,0.00046806900000000005,1.0,0.022393800000000002
34,0.5,0.16104,0.014682500000000001,1.76115e-06,0.5,0.000964604,0.00331249,0.0437009,0.824972,0.01077202
35,0.1250235,0.169967,0.0005546,0.0586392,0.07311200000000001,0.00010299200000000002,0.5,0.0036066200000000005,0.0026862,0.2
36,0.4846045,0.000461256,0.5,0.00394831,0.0039748,0.0027624200000000002,0.5,0.0432114,1.5088899999999999e-05,0.0231742
37,0.5,1.0,0.5,0.00425999,0.5,0.1,0.005776099999999999,0.1,1.0,0.2
38,0.001122365,0.00222331,0.06900350000000001,0.09570880000000001,0.5,0.1,0.01423245,0.014377700000000002,0.129601,0.00039598800000000006
39,0.5,0.830241,0.017626,0.1,0.5,0.1,0.0591835,0.1,0.00488544,0.0116893
40,0.012548950000000001,1.0,0.1056325,0.011137900000000001,0.4965135,0.1,9.07665e-05,0.006363540000000001,1.29346e-05,0.0384034
41,0.5,0.306206,0.4517,0.0100269,0.03160805,0.0246748,0.5,0.1,1.0,0.2
42,0.21392150000000001,1.0,0.077061,0.1,0.054169,0.0023833000000000005,0.5,0.024269500000000003,1.0,0.2
43,0.5,0.516738,0.5,0.041597,0.300207,0.1,0.0067305,0.1,1.0,0.07261920000000001
44,0.5,0.0033528000000000004,0.003948995,1.6531800000000002e-06,0.5,0.000538619,0.00724525,0.1,1.0,0.2
45,0.000119627,2.34819e-05,0.5,0.1,0.290029,0.0014691700000000001,0.04612335,0.042384500000000006,0.040128199999999996,0.0044483
46,0.14768599999999998,0.0294332,0.029548549999999996,0.00863152,0.0048930499999999995,0.0056926,0.005324,0.1,0.0672176,0.0036767400000000004
47,0.5,0.124006,0.5,0.00220943,0.07817199999999999,0.006547610000000001,0.0858635,0.1,1.0,0.2
48,0.000223146,1.0,0.5,0.1,0.5,0.0025300099999999996,0.0015025,0.1,0.06754679999999999,0.0694612
