real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,0.21886299999999997,0.0256729,0.12272999999999999,0.013415800000000002,0.23401599999999997,2.35677e-05,0.3924785,0.024746800000000003,0.842449,0.00481856
1,0.016355500000000002,0.0015478,0.34931249999999997,0.004936009999999999,0.2890265,0.000576846,0.01977235,0.09485930000000002,1.20885e-05,0.0037918400000000003
2,0.002083505,5.9637e-06,0.322138,0.036624699999999996,0.288961,0.00586761,0.01385785,0.09630880000000001,0.116244,0.0247416
3,0.5,0.0234027,0.1651425,0.0113915,0.3010385,0.09404900000000001,0.4774845,0.0345445,0.8354630000000001,0.1919028
4,0.3153255,0.0570019,0.1616545,0.0040072599999999995,0.2106905,4.8275899999999996e-05,0.075415,0.1,0.79863,0.012990220000000002
5,0.00018102949999999999,0.00122804,0.23484000000000002,1.5765600000000004e-05,0.2315355,0.1,0.3199245,0.1,0.759534,0.00037933800000000006
6,0.398538,0.08515420000000001,0.301664,0.1,0.00100052,0.00062275,0.002382575,0.0441439,1.0,0.11036480000000001
7,4.33461e-07,0.0512369,0.21014600000000003,0.0903555,0.270678,9.40929e-06,0.1437735,0.000770866,0.81976,0.1971888
8,0.5,0.038067000000000004,0.2563815,0.05078810000000001,0.299217,0.1,4.4195299999999993e-05,0.1,1.0,0.001688648
9,1.168765e-05,0.0345798,0.23772400000000002,0.00244588,0.0174041,0.1,0.5,0.009695220000000001,0.9653100000000001,0.00759502
10,0.5,0.000359176,0.325113,0.05647310000000001,0.3353575,0.0052153799999999995,0.052523999999999994,0.016042400000000002,0.22163,0.08952020000000001
11,0.37622700000000003,0.0554143,0.3025245,3.09248e-05,0.09731350000000001,0.1,0.158584,0.0723884,0.42113,0.0001907504
12,1.56193e-05,0.0877811,0.1475095,0.000103292,0.05268,0.1,0.350046,0.0651563,0.118957,0.0131631
13,0.0023734900000000002,0.052023799999999995,0.0512035,0.000129295,0.4519765,0.1,0.01948155,0.0606896,1.0,0.00884716
14,0.4493995,0.0508738,0.1930075,0.1,0.378483,0.1,0.0003575375,0.00935929,1.0,0.026163000000000002
15,0.15128149999999999,0.0841658,0.21096050000000002,0.0739168,0.2429435,0.0336568,0.0074741,0.05932490000000001,0.15282099999999998,0.11206900000000002
16,0.00848,0.057536300000000005,0.245711,0.0018575,0.09964600000000001,0.1,0.071412,0.0036552,1.0,0.1901598
17,0.02968365,0.06810089999999999,0.08867749999999999,0.0383579,0.19870000000000002,0.0776782,0.49817950000000005,0.06386320000000001,0.11522199999999999,0.15099220000000002
18,0.002086655,0.0110309,0.27061,0.1,0.2798135,0.1,0.08236700000000001,0.0555475,0.365477,0.023386
19,0.357405,0.0271764,0.21170100000000003,0.0355218,0.2390455,0.00243214,0.01695095,0.05318610000000001,1.0,0.0001780822
20,0.09635049999999999,0.047136199999999996,0.181393,0.00402275,0.015709550000000003,0.1,0.49332,0.015118800000000002,0.0826319,0.15112360000000002
21,0.01813345,0.000415598,0.262804,0.00273428,0.348452,0.00149703,0.09060399999999999,0.00210993,1.0,0.0069317200000000015
22,0.445319,0.0860302,0.155023,4.89803e-06,0.20955749999999998,0.00430735,0.2605,0.0373758,0.0171668,0.001202702
23,0.0036718099999999997,0.00957892,0.2474335,0.0782041,0.0015818499999999999,0.000299716,0.5,0.0014623700000000002,0.00227528,0.16432860000000002
24,0.40291400000000005,0.0217588,7.8525e-06,0.00045130500000000004,0.405103,0.000949546,0.5,0.0257949,0.494492,0.00013585920000000002
25,0.03420365,0.029215599999999998,0.23698899999999998,0.068975,0.371237,0.008068210000000001,0.06866900000000001,0.00028062,0.576541,0.000533254
26,0.0939805,0.0670093,0.2526235,0.00977018,0.1560765,0.00032070300000000004,0.04350715,0.07176880000000001,1.0,0.00078158
27,0.0067613000000000005,0.035668700000000005,0.2368815,0.0686327,0.00286282,0.1,0.4515025,0.0766159,0.023728199999999998,0.027202200000000003
28,0.0753375,0.0193434,0.23174299999999998,0.0715153,0.3554155,0.010067399999999999,0.052629999999999996,0.0765748,0.877132,0.006846800000000001
29,0.13052149999999998,0.000375799,0.471323,0.1,0.01480355,0.006652710000000001,0.00231329,0.0022691400000000002,1.0,0.2
30,0.0995755,0.047533700000000005,0.25436949999999997,0.043576300000000005,0.301904,0.0534405,0.03484445,0.0741672,0.032830200000000004,0.18971799999999997
31,3.27968e-06,0.0269693,0.07009750000000001,0.095353,0.48022950000000003,0.00038543100000000004,0.0761975,0.0922052,0.511601,0.177196
32,0.357263,0.0575319,0.2380235,0.1,0.0090275,0.08961820000000001,0.2690575,0.00708789,0.00566528,0.0009454080000000001
33,0.000135041,0.0439894,0.066058,0.1,0.4352575,0.1,0.011648799999999999,0.00045256500000000004,0.9616469999999999,0.01868744
34,0.4358485,0.111619,0.031012050000000003,2.66926e-06,0.456515,0.00141143,0.004151325,0.0441402,1.0,0.010057080000000001
35,0.08460150000000001,0.053299599999999996,0.0057947499999999996,0.1,0.112683,0.000257686,0.48347850000000003,0.0030961100000000004,0.00509208,0.1351572
36,0.5,0.0007943210000000001,0.3100635,0.004197070000000001,0.0028302749999999997,0.0037416200000000006,0.459284,0.0464195,1.69568e-05,0.028641400000000004
37,0.47299199999999997,0.0197426,0.23031500000000002,0.00297335,0.328743,0.0943497,0.00641725,0.0754031,0.8859279999999999,0.1782162
38,0.0011189350000000002,0.00183865,0.153846,0.1,0.48668799999999995,0.1,0.025236250000000002,0.0132053,0.164527,0.00034104600000000007
39,0.5,0.12056499999999999,0.0230193,0.0893573,0.46237,0.1,0.11439550000000001,0.073866,0.0069799599999999995,0.01133588
40,0.014642200000000001,0.06794660000000001,0.113324,0.00927462,0.46741750000000004,0.1,0.0001793185,0.00452958,1.75807e-05,0.0376632
41,0.367738,0.06726130000000001,0.186426,0.010734299999999999,0.013834500000000001,0.0221639,0.2460585,0.1,0.7561329999999999,0.19594080000000003
42,0.192862,0.0286363,0.1919075,0.1,0.0686195,0.0038938600000000003,0.5,0.0156779,1.0,0.1478782
43,0.3343945,0.026867600000000002,0.3088615,0.0412652,0.1968335,0.07671290000000001,0.0048094900000000005,0.0932004,0.71643,0.06941660000000001
44,0.443135,0.00979873,0.04072460000000001,3.43601e-06,0.43786450000000005,0.00266121,0.026999949999999998,0.0768598,1.0,0.16375960000000003
45,0.0001140165,2.0625499999999998e-05,0.3903315,0.1,0.207594,0.0016466000000000002,0.0393434,0.044682200000000005,0.0398232,0.0049078
46,0.25050100000000003,0.0393849,0.450705,0.0118171,0.027161400000000002,0.0147791,0.0657695,0.0541391,0.186918,0.00209696
47,0.39539450000000004,0.0574427,0.3223995,0.00261178,0.04724305,0.006330650000000001,0.056558000000000004,0.1,0.8374710000000001,0.1952036
48,0.000290509,0.0532021,0.26019950000000003,0.06764440000000001,0.402725,0.0032356800000000003,0.002439835,0.0745183,0.0776038,0.079576
49,0.003392965,0.0532811,0.1919245,0.0361984,0.00401537,4.43511e-07,0.5,0.000811537,1.0,0.006273200000000001
50,0.0021067449999999997,0.00081314,0.3314895,0.1,0.0066216,0.1,0.2728995,0.0827735,1.0,0.0385414
51,0.0419174,0.0927482,0.043498150000000006,0.0006375030000000001,0.33559399999999995,0.00671343,0.38568399999999997,0.0032372200000000007,0.119841,0.00144346
52,0.1709825,0.030991900000000003,0.3658735,0.1,0.1438,0.1,0.00755835,0.035551400000000004,1.0,0.2
