real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,42.4113,2.28286,25.1155,12.2503,49.6687,0.0214192,75.5405,23.8343,81.6341,2.31015
1,3.45375,0.184616,70.0544,4.78497,58.0106,0.596715,3.84537,95.2237,0.00126254,1.93375
2,0.436742,0.000691436,64.7066,35.4914,57.8512,6.01026,2.7043,96.4647,12.0493,12.5653
3,99.4015,2.26139,32.9382,10.9507,61.7717,90.5407,94.2921,34.0578,82.4326,94.4981
4,63.44,5.74432,32.1018,3.90369,42.5857,0.0474579,14.9318,100,79.6468,6.46937
5,0.03699,0.125042,46.5231,0.013759,49.6327,100,61.092,97.204,74.7643,0.183566
6,80.8973,7.9382,50.7798,100,0.211481,0.544121,0.479182,42.8263,100,53.7459
7,8.83093e-05,5.33255,41.1691,86.7717,54.9743,0.00923493,28.369,0.765192,81.9085,98.4434
8,100,3.55455,51.485,49.0066,61.0706,100,0.00874033,100,99.5216,0.828587
9,0.00230623,3.2925,48.0585,2.37531,3.55244,100,100,9.5695,95.398,3.73909
10,100,0.0324441,63.9664,53.8597,69.273,4.87885,10.4317,15.7176,21.3743,43.6082
11,75.9473,5.62314,60.3672,0.0298992,19.6429,100,31.308,71.7812,42.0616,0.0949291
12,0.003324,9.08904,23.1314,0.0873895,11.068,100,70.6862,63.3244,10.8661,6.5007
13,0.504532,4.98909,7.14433,0.102312,98.2709,100,4.00678,57.9667,100,4.28427
14,92.7821,5.39954,36.4063,100,77.1598,100,0.070815,9.27487,100,13.0805
15,29.2672,7.59224,43.5697,73.1942,49.1604,32.4851,1.48276,58.582,15.0232,54.9279
16,1.63539,5.13903,50.3908,1.81955,20.4805,100,14.1276,3.59551,100,92.7238
17,5.98996,6.40467,15.7053,34.5687,41.5683,69.6779,100,62.1929,10.7716,73.6687
18,0.407201,0.965714,50.909,100,58.6547,100,16.4528,54.0126,34.344,11.2976
19,77.2925,2.57409,26.7943,26.5374,52.6018,1.82723,3.51849,50.2802,100,0.0857511
20,20.7373,5.53578,32.3501,3.67855,3.19245,100,97.7672,15.0309,8.20822,76.6192
21,3.63747,0.0412971,51.9806,2.62714,71.2338,1.45127,17.8974,2.08564,100,3.43126
22,88.8103,8.50474,31.1015,0.00477752,42.7308,4.22422,51.444,37.0573,1.71061,0.596238
