iteration,total_runs,obs_realization,par_realization,din,all_params
5,705,32,32,4.45589,0.234995
5,705,33,33,4.61925,0.211467
5,705,34,34,4.83398,0.0223549
5,705,35,35,4.99746,0.210758
5,705,36,36,4.59196,0.0272087
5,705,37,37,4.50699,0.994718
5,705,38,38,4.67956,0.053513
5,705,39,39,4.63105,0.311105
5,705,40,40,4.54545,0.552339
5,705,41,41,4.60734,0.257834
5,705,42,42,4.45604,0.779989
5,705,43,43,4.4916,0.468168
5,705,44,44,6.1396,0.339052
5,705,45,45,4.70278,0.0132464
5,705,46,46,5.34408,1.22693
5,705,47,47,4.55735,0.0702274
5,705,48,48,5.14413,0.692113
5,705,49,49,4.62395,0.697581
5,705,50,50,4.48813,0.0334301
5,705,51,51,4.94067,0.02277
5,705,52,52,4.77808,0.0257578
5,705,53,53,4.69682,0.0239002
5,705,54,54,4.7787,0.720368
5,705,55,55,4.55629,0.298174
5,705,56,56,4.71303,1.06895
5,705,57,57,4.47886,0.995614
5,705,58,58,4.49688,0.918472
5,705,59,59,4.61689,0.775517
5,705,60,60,4.52877,0.741664
5,705,61,61,4.68981,0.900437
5,705,62,62,4.72867,0.0372065
5,705,63,63,4.65912,0.831067
5,705,64,64,4.70555,0.498131
5,705,65,65,4.50586,0.693254
5,705,66,66,4.8144,0.088074
5,705,67,67,6.28043,0.484233
5,705,68,68,4.56855,0.179725
5,705,69,69,4.57011,0.881469
5,705,70,70,4.78695,0.99893
5,705,71,71,4.52713,0.429808
5,705,72,72,4.56713,2.35938
5,705,73,73,4.65743,1.24881
5,705,74,74,4.80345,0.173771
5,705,75,75,4.58697,0.23317
5,705,76,76,5.17759,0.149807
5,705,77,77,4.47115,0.761231
5,705,78,78,4.67489,0.111535
5,705,79,79,4.86463,0.0772489
5,705,80,80,4.55048,0.050771
5,705,81,81,4.91232,0.0634421
5,705,82,82,7.07764,0.345609
5,705,83,83,4.45716,0.242353
5,705,84,84,5.0004,0.0540958
5,705,85,85,4.71799,0.709128
5,705,86,86,4.64847,0.938239
5,705,87,87,4.59588,0.635879
5,705,88,88,4.48128,0.117153
5,705,89,89,4.90721,0.0338571
5,705,90,90,4.5984,0.861701
5,705,91,91,4.51659,0.000974207
5,705,92,92,4.64054,0.0622901
5,705,93,93,4.83334,0.069821
5,705,94,94,9.27093,1.68097
5,705,95,95,4.43234,0.0266203
5,705,96,96,4.45398,0.131236
5,705,97,97,4.58353,0.312788
5,705,98,98,4.68284,0.299633
5,705,99,99,4.75345,0.00379134
6,845,0,0,4.52782,1.0527
6,845,1,1,4.68126,0.1106
6,845,2,2,4.56233,0.101829
6,845,3,3,5.53163,0.993359
6,845,4,4,4.68056,0.202414
6,845,5,5,4.67922,0.0984377
