real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,43.1188,2.43272,24.8571,12.8698,48.086,0.0225655,77.0714,24.3194,83.085,2.36321
1,3.2711,0.15478,69.8625,4.93601,57.8053,0.576846,3.95447,94.8593,0.00120885,1.89592
2,0.416701,0.00059637,64.4276,36.6247,57.7922,5.86761,2.77157,96.3088,11.6244,12.3708
3,100,2.34027,33.0285,11.3915,60.2077,94.049,95.4969,34.5445,83.5463,95.9514
4,63.0651,5.70019,32.3309,4.00726,42.1381,0.0482759,15.083,100,79.863,6.49511
5,0.0365846,0.12385,46.7814,0.0147943,47.8343,100,62.5939,99.2113,75.3648,0.186778
6,79.7076,8.51542,60.3328,100,0.200104,0.62275,0.476515,44.1439,100,55.1824
7,8.66922e-05,5.12369,42.0292,90.3555,54.1356,0.00940929,28.7547,0.770866,81.976,98.5944
8,100,3.8067,51.2763,50.7881,59.8434,100,0.00883906,100,100,0.844324
9,0.00233753,3.45798,47.5448,2.44588,3.48082,100,100,9.69522,96.531,3.79751
10,100,0.0359176,65.0226,56.4731,67.0715,5.21538,10.5048,16.0424,22.163,44.7601
11,75.2454,5.54143,60.5049,0.0309248,19.4627,100,31.7168,72.3884,42.113,0.0953752
12,0.00312386,8.77811,29.5019,0.103292,10.536,100,70.0092,65.1563,11.8957,6.58155
13,0.474698,5.20238,10.2407,0.129295,90.3953,100,3.89631,60.6896,100,4.42358
14,89.8799,5.08738,38.6015,100,75.6966,100,0.0715075,9.35929,100,13.0815
15,30.2563,8.41658,42.1921,73.9168,48.5887,33.6568,1.49482,59.3249,15.2821,56.0345
16,1.696,5.75363,49.1422,1.8575,19.9292,100,14.2824,3.6552,100,95.0799
17,5.93673,6.81009,17.7355,38.3579,39.74,77.6782,99.6359,63.8632,11.5222,75.4961
18,0.417331,1.10309,54.122,100,55.9627,100,16.4734,55.5475,36.5477,11.693
19,71.481,2.71764,42.3402,35.5218,47.8091,2.43214,3.39019,53.1861,100,0.0890411
20,19.2701,4.71362,36.2786,4.02275,3.14191,100,98.664,15.1188,8.26319,75.5618
21,3.62669,0.0415598,52.5608,2.73428,69.6904,1.49703,18.1208,2.10993,100,3.46586
22,89.0638,8.60302,31.0046,0.00489803,41.9115,4.30735,52.1,37.3758,1.71668,0.601351
23,0.734362,0.957892,49.4867,78.2041,0.31637,0.299716,100,1.46237,0.227528,82.1643
24,80.5828,2.17588,0.0015705,0.451305,81.0206,0.949546,100,25.7949,49.4492,0.0679296
25,6.84073,2.92156,47.3978,68.975,74.2474,8.06821,13.7338,0.28062,57.6541,0.266627
26,18.7961,6.70093,50.5247,9.77018,31.2153,0.320703,8.70143,71.7688,100,0.39079
27,1.35226,3.56687,47.3763,68.6327,0.572564,100,90.3005,76.6159,2.37282,13.6011
28,15.0675,1.93434,46.3486,71.5153,71.0831,10.0674,10.526,76.5748,87.7132,3.4234
29,26.1043,0.0375799,94.2646,100,2.96071,6.65271,0.462658,2.26914,100,100
30,19.9151,4.75337,50.8739,43.5763,60.3808,53.4405,6.96889,74.1672,3.28302,94.859
31,0.000655936,2.69693,14.0195,95.353,96.0459,0.385431,15.2395,92.2052,51.1601,88.598
32,71.4526,5.75319,47.6047,100,1.8055,89.6182,53.8115,7.08789,0.566528,0.472704
33,0.0270082,4.39894,13.2116,100,87.0515,100,2.32976,0.452565,96.1647,9.34372
34,87.1697,11.1619,6.20241,0.00266926,91.303,1.41143,0.830265,44.1402,100,5.02854
35,16.9203,5.32996,1.15895,100,22.5366,0.257686,96.6957,3.09611,0.509208,67.5786
