real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017,din_2018
79,66.5457,108.419,56.0345,49.2285,18.1205,10.1721,20.9021,63.3955,10.4737,41.4864
80,61.9818,113.136,46.6811,41.3947,18.1601,11.8797,21.7699,59.3826,13.0041,42.3584
81,65.177,108.422,53.9979,47.5485,17.9708,10.4003,20.8967,62.1213,10.9231,41.4423
82,60.6094,112.737,44.4827,39.6858,17.897,12.4249,21.2311,58.8986,13.0551,41.8401
83,46.5931,76.4051,36.9663,33.7228,13.3169,8.15847,14.6913,44.8899,8.97846,31.6865
84,62.7909,112.056,48.3554,43.1003,18.4396,11.9974,21.4691,60.4245,12.5816,42.1149
85,62.8761,111.829,48.9257,43.3634,18.3558,11.3972,21.8094,59.7715,12.6964,42.3664
86,64.8645,108.631,53.2344,47.0763,18.2141,10.7677,20.9534,61.9675,11.1587,41.4667
87,66.9613,111.498,55.4092,48.8036,18.621,10.8435,21.5398,63.8308,11.1829,42.366
88,63.3723,106.12,51.8755,45.8529,17.8831,10.2722,20.7732,60.0545,11.1714,40.8896
89,65.815,107.556,55.3029,48.8461,18.3076,10.3647,20.8915,62.6086,10.7371,41.3823
90,65.0156,107.673,54.0206,47.4994,18.0379,10.0705,21.134,61.3918,11.0242,41.4574
91,50.1204,96.7998,34.274,31.2925,15.6925,11.074,18.7627,48.1484,12.9048,37.3712
92,64.4677,105.337,53.8469,47.7837,18.0135,10.493,20.2833,61.6425,10.5368,40.5637
93,59.5389,106.047,45.5466,40.5722,17.0844,11.2956,20.0065,57.6401,11.7873,40.0543
94,61.9511,110.919,47.3953,42.1652,18.0349,11.8509,21.123,59.7977,12.3923,41.6201
95,37.3905,67.3268,25.8705,24.549,11.8884,8.01818,13.3851,35.7936,9.97141,28.9547
96,62.9986,108.59,50.15,44.672,18.2002,11.3651,20.8825,60.4361,11.7649,41.294
97,64.9179,108.905,53.2967,47.0875,18.265,10.6303,21.1734,61.685,11.3132,41.6742
98,60.4291,108.877,45.7926,40.9506,17.9847,11.7465,21.0156,58.0016,12.6347,41.1944
99,59.9912,106.951,45.815,40.6953,17.3404,11.1288,20.5437,57.5067,12.0627,40.5156
base,59.9817,106.62,46.1925,41.0894,17.44,11.0618,20.5907,57.3736,12.1383,40.5909
