real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017,din_2018
75,64.1158,111.954,50.9239,44.9376,18.3534,11.0373,21.8452,60.7832,12.3022,42.4905
76,64.9466,113.246,51.6296,45.4706,18.5104,11.1585,22.0612,61.6483,12.297,42.8229
77,62.3741,109.428,48.9513,43.5076,18.0092,11.3852,21.0259,59.8095,12.0793,41.4688
78,65.3402,111.405,53.0389,46.8178,18.6268,10.8749,21.8622,61.8053,11.9269,42.5106
79,65.6469,106.901,55.2334,48.551,17.9186,9.98256,20.7041,62.4029,10.4446,41.0904
80,63.9642,112.732,50.1424,44.2863,18.3651,11.3771,21.8309,60.9619,12.3999,42.5113
81,65.2268,109.299,53.7397,47.2983,18.0618,10.4839,21.1233,62.0812,11.1485,41.7135
82,52.9093,92.776,40.5164,36.5364,15.5605,9.87319,17.9992,50.6475,11.0862,36.5444
83,65.6647,107.283,55.3084,48.5131,17.8022,9.86336,20.7572,62.3735,10.4867,41.2168
84,58.8425,102.477,46.0225,41.2427,17.2889,10.862,19.8764,56.3095,11.6904,39.5244
85,64.2636,113.061,50.6938,44.8268,18.6147,11.3524,22.0808,61,12.5905,42.819
86,64.6707,108.992,52.7802,46.7092,18.2837,10.8575,21.0818,61.7169,11.3575,41.5917
87,65.6411,109.693,54.0251,47.6664,18.3651,10.7333,21.2539,62.5165,11.2031,41.8422
88,65.1948,109.358,53.5064,47.2076,18.3871,10.5476,21.3999,61.7622,11.4035,41.879
89,65.3342,106.761,54.8738,48.4801,18.2137,10.2478,20.8169,62.0337,10.7447,41.1945
90,65.3399,108.589,54.1413,47.6041,18.1657,10.2043,21.2984,61.725,11.1394,41.7073
91,64.4862,113.571,50.81,44.8246,18.5166,11.2663,22.1129,61.1951,12.537,42.9004
92,51.3021,83.8694,41.5292,37.6546,14.8989,8.7478,16.5233,48.7687,9.70427,34.282
93,43.5098,74.9321,32.6393,30.0254,12.9137,8.18177,14.6715,41.5825,9.71823,31.2482
94,57.3207,100.447,44.3231,39.6843,16.7268,10.6547,19.3682,55.0297,11.4958,38.7495
95,63.1379,105.798,51.8675,45.7493,17.7277,10.0808,20.7702,59.7121,11.1843,40.8699
96,60.2777,103.261,47.9808,42.8935,17.4943,10.8086,19.9942,57.6661,11.4176,39.8035
97,65.5162,110.188,53.7328,47.4502,18.4707,10.7592,21.4456,62.218,11.4603,42.0703
98,52.2436,91.2668,39.9974,36.2784,15.7031,9.87633,17.9469,49.7962,11.1821,36.2716
99,46.3442,80.2934,34.8961,31.8215,13.6994,8.59269,15.7624,44.1525,10.1382,32.8488
base,60.1644,105.12,47.1559,41.9249,17.3778,10.7343,20.3949,57.3824,11.8018,40.2914
