real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,47.867,3.12725,23.3428,14.0236,50.0431,0.0250586,86.283,25.5041,97.7277,2.5511
1,5.24014,0.625444,66.6405,4.70023,62.5953,0.898067,5.68453,100,0.0016871,2.33902
2,0.668825,0.00236626,68.0223,36.0474,63.0211,9.11776,4.2104,100,16.4791,14.9725
3,100,3.04091,23.5888,12.5472,50.7358,100,90.9307,35.9929,97.3685,100
4,67.1914,6.29414,42.6794,4.44454,49.3787,0.0563571,20.4424,100,88.2068,6.37711
5,0.0455045,0.218986,40.0199,0.0138495,49.0025,100,71.3907,100,81.5599,0.208087
6,80.0827,5.00607,80.0797,100,0.23899,0.435133,0.904172,48.9624,95.0401,47.0324
7,9.16568e-05,6.06911,38.3513,96.3879,52.2898,0.0104265,29.4635,0.803161,88.495,100
8,99.7896,3.26807,54.0531,54.6045,57.9829,100,0.00927169,100,99.0723,0.844983
9,0.00241629,3.60626,44.1809,2.80272,3.33583,100,100,10.3308,100,4.04124
10,100,0.0342874,64.5225,62.6141,62.1879,5.30986,10.9651,16.6287,21.919,46.0348
11,81.6096,6.76639,55.5806,0.0341446,18.0564,100,33.479,80.0825,45.8959,0.102448
12,0.00335029,7.80226,37.382,0.150381,7.92662,100,74.177,76.6056,9.64589,6.65969
13,0.447014,3.78042,18.7349,0.299462,48.1322,100,2.74151,77.0665,100,5.06236
14,92.0715,7.14693,36.401,100,61.677,100,0.0705711,10.1831,100,14.3226
15,29.2475,5.36768,56.6651,94.8261,52.8429,30.1705,1.88232,66.9607,15.2264,53.1981
16,1.65479,4.07504,63.5873,2.22431,24.417,100,18.1796,3.92509,100,92.0587
17,5.28434,3.96964,25.6872,62.6769,28.9834,54.8084,90.8236,75.1211,9.71233,80.8583
18,0.462701,1.00764,61.4768,100,48.5463,100,23.0494,66.0594,32.4664,11.0364
19,70.7314,2.9733,74.3255,79.5724,24.4693,1.90161,3.96872,65.5195,100,0.0901086
20,23.2638,9.56022,27.5731,4.11802,2.60594,100,92.8364,16.2834,8.4864,88.404
21,4.09924,0.0615424,53.082,2.97336,65.3451,1.73745,20.1759,2.2196,100,3.75734
22,85.8455,7.39851,34.0889,0.00533939,45.1483,4.61075,56.8506,38.1226,1.74314,0.594424
23,1.15569,4.0438,50.6802,84.5272,0.346102,0.513204,100,1.49305,0.377675,92.5586
24,96.3422,4.49015,0.00147158,0.509218,70.7796,1.08562,98.3733,27.8527,59.6244,0.0792048
25,7.27407,3.42407,44.861,81.7358,67.3025,9.04442,14.711,0.298574,66.7823,0.285218
26,17.1056,4.01837,62.1575,11.8393,34.8882,0.288417,9.77739,77.8649,100,0.36634
27,1.469,4.16256,48.4981,77.1326,0.651502,100,100,81.3807,2.76237,14.151
28,18.3535,3.56431,44.4017,81.6863,67.1018,12.7195,12.4868,80.9949,100,3.83527
29,28.5302,0.0488825,95.1267,100,2.93079,7.50285,0.525678,2.29941,100,100
30,18.9292,3.4824,54.9697,51.6434,64.5133,50.7496,7.50322,79.1599,3.40853,93.3357
31,0.000736922,3.7163,28.1756,100,74.1494,0.499261,22.114,94.1756,61.8556,86.8047
32,79.6081,7.59536,50.7543,100,2.03665,100,65.5658,7.06698,0.617161,0.485467
33,0.0323189,8.93327,12.8385,100,69.2105,100,2.2044,0.480875,100,10.8058
34,80.2209,8.40174,9.67457,0.00368423,73.2038,1.30324,0.762998,45.7505,95.4087,4.91601
35,19.8656,9.07682,0.754656,100,12.0945,0.171701,86.0398,3.64978,0.369092,84.1742
36,100,0.0703093,65.0636,4.7099,0.550194,3.78512,97.576,48.0504,0.00167473,14.4193
37,99.9195,3.58921,47.181,3.54611,67.6512,100,1.63419,80.5571,100,94.3439
38,0.293897,0.397725,53.1654,100,79.4799,100,8.69928,13.1677,22.653,0.17169
39,81.6108,5.54056,15.7151,100,65.442,100,24.5909,81.661,0.74186,5.00038
40,2.73235,4.45459,45.4663,13.8577,80.4351,100,0.047811,4.70833,0.00194001,16.8331
41,80.2538,8.56959,42.7404,10.923,3.40881,25.3299,62.7718,100,83.9359,100
42,43.9107,4.34456,35.1995,100,10.9543,3.766,98.0847,17.9727,100,82.5196
43,88.0574,6.70307,54.4728,42.0545,38.7395,100,1.15427,96.8931,91.3414,40.7113
44,69.5578,0.514128,48.7264,0.0116826,40.0331,2.38167,6.1986,88.0668,100,70.4963
45,0.0268562,0.00333768,76.8045,100,41.389,2.02535,9.456,46.5044,4.52543,2.66543
46,53.6623,4.43895,81.2095,14.5253,4.48469,14.947,15.5224,67.2297,17.6641,1.03795
47,84.9766,7.24061,64.2857,2.61508,10.1128,7.04818,12.4796,100,89.0588,100
48,0.0526116,3.64421,51.8598,83.3454,73.9732,3.10953,0.467692,79.6028,7.97323,39.5724
49,0.632003,3.60422,45.9454,43.5183,0.868522,0.000433455,100,0.850237,100,3.01336
50,0.366775,0.0493385,72.0922,100,1.26658,100,53.8025,84.6765,100,18.2974
51,7.48201,7.08454,11.6911,0.779209,59.4326,6.95432,75.5926,3.30693,11.6808,0.700058
52,27.7555,1.57294,75.7234,100,25.1702,100,1.36938,37.015,100,100
53,100,2.53597,85.5863,8.38299,14.704,100,5.56658,100,18.8476,5.64163
54,10.5549,4.87812,31.0883,87.3491,45.7484,100,79.165,14.0125,28.3387,4.1242
55,3.51772,0.0275544,62.5007,39.4307,0.00867181,100,99.2508,0.589755,27.6833,89.795
56,100,4.93679,89.3399,2.27963,0.0298057,100,1.3154,1.4969,0.567748,7.26548
58,0.310808,3.58501,47.298,82.5967,68.3784,100,0.889187,44.6482,100,0.428747
59,0.079695,4.41583,77.8958,84.2872,4.3136,100,2.69113,75.3425,100,32.2461
60,81.0321,5.16974,10.2179,3.67977,18.0815,100,86.2117,73.8667,100,2.69548
61,6.09164,4.55278,71.2861,0.0500962,36.1131,78.1752,0.00812446,37.9447,1.65423,89.1824
62,100,1.82453,53.5255,17.824,4.74417,100,83.0422,100,100,4.92238
63,11.5226,3.65851,38.3083,38.0622,15.0971,2.31421,100,2.79491,100,0.0642138
64,2.4169,0.659251,23.1781,4.39039,49.5012,26.193,33.8466,0.303807,100,77.2526
65,86.6108,4.31984,0.0479463,100,70.6313,7.01275,47.7516,3.67432,100,0.992027
66,2.3127,5.45807,24.4402,100,51.1756,100,62.3413,100,89.2427,91.0999
67,40.2166,4.44903,0.539683,100,0.0624522,25.8647,73.5235,84.11,100,0.74355
68,64.6245,8.96458,62.3122,100,0.000606433,100,12.0853,2.76351,87.1126,80.1395
69,100,3.47732,24.5083,53.0131,52.7418,100,97.142,86.0571,1.51292,100
70,0.0726098,3.40523,48.0262,83.3579,68.541,100,1.35722,0.3978,100,63.984
71,97.9392,5.88956,36.5275,2.57826,4.89515,100,100,89.3569,72.8388,0.328864
72,33.1171,1.15721,92.8352,100,5.65118,61.6508,0.573893,7.52047,26.51,42.1411
73,0.270247,0.856137,62.4642,62.0846,0.408232,95.724,95.5136,67.1332,2.86779,26.1517
74,19.2449,7.75614,68.4401,100,1.63322,63.3362,0.479037,1.71651,94.8031,91.6766
75,89.1677,7.92532,58.4823,6.07395,0.0128344,100,32.7737,95.8596,94.5254,3.71444
76,83.6482,8.16075,21.8043,45.1566,70.8938,100,10.8026,97.1234,97.3696,98.6036
77,0.0565652,4.92064,54.9965,84.5261,0.836595,100,60.5638,75.9784,100,91.1586
78,1.32276,0.0177436,46.4735,8.36239,52.3471,0.0229307,76.2356,21.9679,0.499198,1.24077
79,3.26669,9.31387,36.7524,29.9148,15.576,100,47.0661,0.048226,100,91.4825
80,100,2.63152,57.0756,0.973775,58.6833,29.448,1.01415,100,100,100
81,0.0129294,8.78166,7.68592,34.357,58.0776,22.6704,7.13322,98.621,26.05,40.5189
82,11.1219,0.0768183,76.4441,0.675015,54.4705,0.474253,0.752935,0.0580231,0.334355,64.5752
83,71.6553,7.48744,8.10563,100,54.8545,100,69.0052,100,32.6553,97.389
84,96.101,8.49548,67.0507,100,0.115587,100,8.52979,99.5644,43.5217,7.93771
85,100,3.43963,30.3156,74.9208,57.5352,100,72.2275,0.460708,15.7287,100
86,100,2.81481,24.7281,0.13692,51.4713,100,91.2371,86.2285,96.3713,100
87,99.4563,3.32168,46.9291,79.434,8.81245,9.2927,100,80.8791,5.83755,95.2597
88,1.75044,0.145539,44.4942,100,51.9063,100,73.1577,0.00149975,1.71829,100
89,2.09811,2.3278,55.5604,17.0307,1.92317,100,81.0802,0.414962,98.1105,2.25238
90,1.0875,9.01216,63.7307,100,1.05791,1.70422,5.30675,77.57,100,58.8479
91,2.98274,0.11227,0.0374568,100,71.1243,44.139,93.99,100,100,0.31811
92,7.82508,5.96497,1.25365,4.68792,59.8597,12.8102,10.9892,0.111483,100,27.0725
93,73.4929,8.2157,6.7058,6.33111,56.1817,100,69.7863,80.0695,0.108709,1.00848
94,56.5079,4.00737,15.5292,12.0396,5.01545,100,42.6034,59.1021,0.40269,48.5325
95,84.245,5.34232,2.69836,100,68.346,100,83.1114,100,80.1229,1.04622
96,7.39266,3.36048,40.1694,100,37.542,36.6157,65.2495,72.002,91.2661,30.3638
97,79.346,7.86236,4.72256,100,21.6265,100,89.5668,76.534,2.64209,89.2153
98,77.0013,6.88638,0.173133,0.306389,18.9847,0.620372,87.8019,0.217077,100,1.5616
base,31.4597,7.47833,37.881,55.0214,25.8491,44.1195,33.085,59.1211,37.856,59.2309
