real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,47.1833,2.84209,23.5706,12.7144,53.7559,0.0228296,83.3813,24.5439,94.6792,2.45289
1,5.12222,0.529819,61.9723,3.99083,71.1554,0.787782,5.57116,100,0.00158748,2.21797
2,0.648612,0.00193006,62.5337,30.3142,72.4907,7.91736,4.15091,100,15.3503,14.1219
3,100,2.79561,23.7565,11.3247,54.449,96.9605,87.7692,34.6287,94.4654,98.6261
4,68.0804,6.294,41.4176,3.9642,52.7493,0.0520235,19.7675,100,86.6873,6.20845
5,0.0441087,0.180679,38.1364,0.011942,55.2287,100,69.9149,100,76.7182,0.196983
6,82.7592,4.91841,60.9429,100,0.270136,0.363871,0.893978,47.1117,88.2951,45.9023
7,9.4414e-05,6.40637,36.3252,85.2422,55.4202,0.00970406,28.5927,0.780763,87.6679,98.8162
8,98.982,2.99384,52.5006,48.2857,63.1657,100,0.0090022,100,95.6016,0.812748
9,0.00240597,3.40308,44.6731,2.54563,3.54174,100,100,9.9724,100,3.90586
10,100,0.0287834,59.9835,53.1982,70.5702,4.6551,10.7686,15.7546,20.5938,43.6411
11,82.2034,6.69991,56.0542,0.0312414,18.9383,100,32.2525,77.7522,45.309,0.0997992
12,0.00384066,9.19359,17.1949,0.0849002,10.6221,100,80.3733,71.6752,8.69566,6.57719
13,0.571113,4.41828,3.258,0.0913164,96.2715,100,3.56926,66.1668,100,4.88204
14,96.6425,7.55983,29.3876,100,69.0685,100,0.0702502,9.79313,100,14.0396
15,29.18,5.05321,55.3081,84.537,56.9713,27.5185,1.82504,64.5446,14.7864,51.4035
16,1.64278,3.78885,63.9412,2.01244,26.0388,100,17.5499,3.78357,100,88.8496
17,5.94644,4.25588,11.3565,34.1458,40.8429,43.4496,100,69.1339,8.55526,78.4957
18,0.458904,0.844467,48.4906,100,58.0727,100,23.1003,62.1245,29.5419,10.4545
19,84.2639,2.97393,16.2398,27.1684,44.3625,1.19721,4.78279,57.8581,100,0.086067
20,24.969,10.9917,21.9137,3.29475,2.86978,100,92.4697,15.7791,8.33948,87.7559
21,4.0242,0.0525185,48.3041,2.49763,74.6122,1.52396,19.8636,2.10275,100,3.56827
22,87.5942,7.57279,32.8894,0.00477055,47.7442,4.28362,55.1041,37.0247,1.72144,0.581525
23,1.15156,3.81782,51.042,76.6539,0.366879,0.470289,100,1.442,0.368719,89.5466
24,99.4008,4.35162,0.00114097,0.393039,83.1394,0.956127,100,26.3886,56.3565,0.0764387
25,7.26591,3.19819,42.6485,71.2983,73.7942,8.16983,14.3155,0.286492,64.4462,0.274677
26,16.9742,3.72561,61.9127,10.6528,37.4867,0.263074,9.45895,74.9813,100,0.353108
27,1.45404,3.85321,49.8161,70.7153,0.688397,100,100,78.5395,2.69608,13.6581
28,18.29,3.28304,42.0186,71.0479,73.6112,11.4546,12.1819,77.6402,100,3.69031
29,27.6163,0.0407047,94.7146,100,3.22487,6.65714,0.510871,2.18831,100,100
30,18.9712,3.31652,52.9006,45.5729,69.9842,46.219,7.29111,76.2085,3.30876,90.1834
31,0.000782702,3.59792,16.66,96.2978,96.5136,0.413012,23.314,87.553,55.9022,83.3883
32,82.6788,8.32771,49.1408,99.0253,2.10348,94.3689,63.3193,6.91253,0.619076,0.480094
33,0.0363539,10.6563,7.30332,100,86.4464,99.9511,2.33597,0.45448,94.7539,10.7052
34,92.2058,10.1112,4.6076,0.00214333,98.3486,1.10395,0.833718,42.6199,88.0001,4.85416
35,23.9213,11.1796,0.2492,76.406,18.5268,0.135618,100,3.31772,0.323225,82.9363
36,100,0.0572317,66.4995,4.23099,0.606295,3.36067,94.4376,45.685,0.00158704,13.6321
37,99.7149,3.30849,44.072,3.06109,74.5625,100,1.59712,77.1761,100,90.7906
38,0.294111,0.341397,41.1204,100,96.0561,100,8.77873,12.3494,20.7483,0.162839
39,94.4829,6.23229,6.02848,98.4785,97.1746,100,27.9537,74.3602,0.651152,4.86866
40,2.86933,4.42728,31.6489,9.98574,96.9063,100,0.0488348,4.45278,0.00180241,16.2975
41,82.6804,9.11876,41.4606,9.83767,3.5451,23.778,60.6587,100,83.7119,99.2723
42,46.2096,4.34403,24.1923,92.7074,13.1916,3.18549,100,17.0294,100,80.0157
43,91.34,7.26816,51.8689,37.4008,40.5161,97.3623,1.11761,94.4996,91.1335,40.1508
44,89.3038,0.52712,5.9837,0.0028026,94.4916,1.4491,8.55259,72.9104,100,66.2512
45,0.0261138,0.00280668,73.8912,100,46.2713,1.79153,9.23837,44.2104,4.27743,2.53049
46,53.4028,4.24143,85.3461,13.5677,4.69048,13.985,14.9146,65.0975,17.4534,1.00555
47,87.1219,7.59705,63.3157,2.36973,10.5153,6.60724,12.0465,100,88.7038,100
48,0.0525537,3.38385,49.0144,72.3866,81.0825,2.80111,0.456289,76.3165,7.67776,38.0971
49,0.628605,3.38476,46.3802,39.509,0.9226,0.000397082,100,0.820703,100,2.91188
50,0.353233,0.0405586,72.4535,100,1.39269,100,52.2997,80.6354,100,17.3526
51,7.99916,7.82254,8.79007,0.597647,68.268,6.25972,76.3254,3.16763,11.2918,0.687993
52,27.3027,1.3976,74.9677,100,27.3298,100,1.32798,35.4553,100,100
53,100,2.31441,85.9195,7.55025,15.7974,100,5.38045,100,18.2587,5.42538
54,10.5945,4.75277,31.372,79.5319,48.1989,100,76.1941,13.5713,27.8663,4.00568
55,3.34212,0.0215215,62.9233,34.943,0.00971828,100,96.3596,0.558132,25.917,84.3634
56,100,4.49427,88.3299,2.04002,0.0320498,98.9818,1.27294,1.44049,0.547955,6.99605
58,0.309925,3.30545,44.404,71.6738,75.172,100,0.869359,42.8149,100,0.412764
59,0.0788969,4.06338,78.6404,76.4046,4.59305,100,2.59896,72.6043,100,31.0914
60,93.6888,5.45981,3.45779,1.69454,28.385,100,100,66.3777,100,2.5992
61,6.09913,4.36381,70.7319,0.0450644,38.5298,71.7081,0.00785336,36.6358,1.61609,86.3407
62,100,1.58735,55.4538,16.3225,5.09556,100,80.0215,100,98.0059,4.70577
63,11.4107,3.37529,38.4819,34.4101,16.1731,2.11113,100,2.69226,100,0.0618752
64,2.86351,0.632124,5.10161,1.52048,95.2125,17.9295,42.6401,0.260384,100,72.6684
65,96.5805,4.61993,0.0232253,87.1544,97.2795,5.788,52.3024,3.38244,100,0.962247
66,2.32818,5.32986,23.8489,100,54.676,100,60.4146,100,87.3741,88.4954
67,53.6689,5.43506,0.0697145,100,0.137362,16.6709,100,71.1418,100,0.719076
68,67.0438,9.78096,59.7643,99.4163,0.00063054,95.5778,11.6896,2.70166,87.1915,79.206
69,100,3.09578,24.7602,47.9003,56.9657,99.0162,93.8312,82.6204,1.45946,98.9237
70,0.0727373,3.19416,45.012,72.1045,75.3512,100,1.32481,0.381526,100,61.6515
71,99.1813,5.92851,36.5152,2.34605,5.13072,96.8727,100,86.8026,72.0484,0.320986
72,32.2534,0.997783,94.0244,100,6.13209,55.5755,0.555819,7.19555,25.428,40.228
73,0.282276,0.753464,33.8446,37.4421,0.541239,71.6991,100,62.3924,2.44955,24.9208
74,19.9079,8.393,66.6806,92.8439,1.68945,59.693,0.462454,1.67739,94.9239,90.4969
75,92.1929,8.5662,56.8901,5.47671,0.0133214,97.0405,31.6356,93.625,94.5522,3.66318
76,88.8344,8.96355,17.2479,35.8552,79.4147,97.4208,10.8141,93.5236,94.8071,97.1375
77,0.056086,4.61965,57.134,78.235,0.877803,100,58.1293,73.5205,100,88.199
78,1.2928,0.0151031,43.7285,7.16611,59.163,0.0202174,74.6812,20.8469,0.471186,1.17752
79,3.48764,10.6362,30.2587,24.4529,16.91,100,46.6182,0.0468423,100,90.8095
80,100,2.25138,54.3898,0.842551,65.7505,26.0773,0.990556,100,100,100
81,0.0157092,11.3145,2.60122,16.2578,87.4103,18.3306,8.28425,90.036,23.185,40.1661
82,12.7668,0.0717863,20.4499,0.261087,94.5572,0.315433,0.892112,0.0512128,0.260239,61.0843
83,77.966,8.58233,5.68932,100,63.7969,94.5735,70.5093,99.2348,31.5411,96.2618
84,98.3255,8.85507,66.2536,100,0.119884,96.9988,8.23566,97.1067,43.3479,7.80083
85,100,3.12625,29.9644,66.9752,62.4972,100,70.0036,0.442472,15.1875,96.6291
86,100,2.66041,24.596,0.122927,55.2272,95.8131,88.057,83.1018,93.8707,98.3049
87,99.6064,3.19493,47.0297,71.8683,9.33595,8.54031,100,78.1809,5.71676,92.3359
88,1.72125,0.127563,42.4526,100,57.7398,100,71.4472,0.00142957,1.63659,100
89,2.07071,2.14314,57.6065,15.6376,2.04066,100,77.8046,0.399989,95.6497,2.16844
90,1.25135,10.968,29.8903,100,1.35922,1.34597,5.63002,73.7198,100,58.7205
91,3.08475,0.0985038,0.0228608,100,94.708,36.4142,100,99.1215,100,0.300691
92,9.68295,7.58355,0.351358,1.95666,97.858,9.94616,13.179,0.099899,100,26.6445
93,79.6202,9.16589,4.56012,4.57142,67.0668,100,71.6897,76.1759,0.103879,0.991028
94,82.8694,5.13846,0.954878,1.91552,14.4349,100,65.6043,47.5652,0.27312,46.6921
95,87.9233,5.59344,2.25122,100,76.0681,100,82.6825,100,77.8596,1.02364
96,7.37626,3.20598,40.6342,100,39.8436,33.6846,62.8375,69.5819,89.3589,29.3832
97,92.1508,9.34259,1.99245,100,30.2989,100,100,70.7345,2.38227,87.9109
98,91.3676,8.40341,0.0645912,0.152524,27.7704,0.499796,100,0.198791,100,1.53902
base,32.7898,8.19552,35.1707,48.7147,26.9842,41.5821,32.2461,57.827,37.7591,58.7246
