real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,48.0449,3.22161,23.2141,14.4798,48.9816,0.0258515,87.3155,25.8517,98.7916,2.58369
1,5.27846,0.657015,68.2862,4.91284,60.229,0.932151,5.69972,100,0.00171584,2.38432
2,0.67588,0.00251561,69.96,37.7047,60.434,9.48183,4.20974,100,16.8041,15.2929
3,100,3.12271,23.4556,12.9734,49.6814,100,92.081,36.4834,98.3864,100
4,66.8036,6.2933,43.0835,4.61388,48.3684,0.0578756,20.6618,100,88.7116,6.44109
5,0.0459085,0.231588,41.2042,0.0144835,47.0961,100,71.4027,100,83.0387,0.212306
6,79.9395,5.06834,79.947,100,0.234788,0.447634,0.915446,49.542,95.737,47.5241
7,9.06732e-05,5.97492,38.9767,100,51.3419,0.0106765,29.7409,0.811167,88.7463,100
8,99.9218,3.35093,54.6299,56.7012,56.4844,100,0.00934737,100,100,0.856551
9,0.00241634,3.6726,43.971,2.89754,3.27441,100,100,10.4597,100,4.0869
10,100,0.0361272,66.1978,65.4256,59.8492,5.51124,10.982,16.9761,22.302,46.937
11,81.2953,6.79372,55.3633,0.0352589,17.7847,100,33.9314,80.8986,46.1498,0.103362
12,0.00325728,7.43876,43.0674,0.162958,7.52117,100,72.3974,78.1584,9.66989,6.76195
13,0.401601,3.20187,43.4872,0.409462,36.9245,100,2.20392,83.957,100,5.40592
14,90.7186,7.00765,38.5843,100,59.8213,100,0.0704015,10.3294,100,14.4864
15,29.2353,5.46114,56.9305,98.1961,51.6907,31.0525,1.90141,67.8288,15.3593,53.826
16,1.65629,4.16484,63.4906,2.30077,23.9341,100,18.393,3.97683,100,93.1504
17,5.09389,3.77568,33.4791,70.8012,26.3477,56.1708,85.5318,77.7408,9.79872,83.0853
18,0.467405,1.06747,62.6504,100,46.7613,100,23.1186,67.4298,33.0569,11.254
19,71.6674,3.14073,71.3642,81.2763,24.0809,1.96975,4.05157,66.3809,100,0.0913022
20,22.7703,9.17634,29.5023,4.3516,2.53367,100,92.5012,16.4832,8.4847,89.1927
21,4.12108,0.0643907,55.1543,3.11957,62.6851,1.80152,20.1495,2.26702,100,3.83185
22,85.192,7.3524,34.4247,0.005537,44.3701,4.7254,57.4359,38.5152,1.75029,0.59958
23,1.15579,4.11796,50.3703,87.3062,0.340147,0.528513,100,1.51123,0.38081,93.5665
24,93.9081,4.37719,0.0018031,0.563503,65.3335,1.11547,94.1331,28.7118,60.2574,0.0811919
25,7.26575,3.48756,45.6934,85.1645,65.425,9.32626,14.8084,0.303117,67.4546,0.289166
26,17.1233,4.10904,62.2575,12.2573,34.1239,0.297279,9.88134,78.9204,100,0.370895
27,1.4715,4.26181,48.1244,79.6112,0.640199,100,100,82.413,2.78766,14.3125
28,18.3498,3.64426,45.2767,85.0878,65.2431,13.1174,12.5562,82.2668,100,3.8895
29,28.8313,0.0517588,95.4592,100,2.8445,7.78915,0.529545,2.34318,100,100
30,18.8881,3.52953,55.6967,53.685,62.9201,52.2584,7.56367,80.249,3.43875,94.5017
31,0.000720064,3.65476,34.6186,100,68.1935,0.513885,21.1346,97.2292,62.6346,89.1295
32,78.6262,7.42197,50.9344,100,2.01645,100,66.4526,7.11931,0.617242,0.488102
33,0.0305755,8.10024,18.095,100,62.0677,100,2.03626,0.498725,100,11.1025
34,74.6534,7.41824,15.6735,0.0044675,62.9016,1.32461,0.678611,48.0554,95.8643,5.10075
35,18.0751,7.73533,1.48322,100,9.8143,0.174243,72.5377,3.9013,0.371871,88.4989
36,100,0.0750159,64.9026,4.87785,0.533259,3.93549,98.4394,48.9841,0.00170568,14.6889
37,99.8782,3.66845,48.2488,3.69645,65.7147,100,1.64208,81.8392,100,95.6933
38,0.294819,0.415241,56.5734,100,75.6736,100,8.62938,13.4828,23.0478,0.175442
39,75.9665,4.94813,26.6919,100,55.168,100,21.546,86.3869,0.749107,5.22143
40,2.70306,4.44598,49.0172,14.7056,77.1617,100,0.0473892,4.79792,0.00195698,17.1043
41,79.4751,8.444,42.8434,11.2955,3.36968,25.9046,63.6033,100,84.0688,100
42,43.6038,4.35883,36.6826,100,10.6138,3.87364,98.1506,18.2548,100,83.6423
43,86.9509,6.55678,55.1698,43.6858,38.1896,100,1.16699,97.7393,91.4372,40.9839
44,65.9618,0.489354,82.328,0.0143972,33.2459,2.46064,5.41383,93.9665,100,74.3127
45,0.0271049,0.00352048,77.8314,100,40.0066,2.10074,9.50143,47.405,4.6019,2.71435
46,53.5741,4.49574,81.0734,15.0151,4.4071,15.372,15.7126,68.0197,17.7936,1.0487
