real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,47.4054,2.92969,23.52,13.1007,52.5548,0.0234961,84.2389,24.8232,95.6138,2.48273
1,5.16387,0.558592,63.1565,4.18533,68.6829,0.823375,5.62054,100,0.00161909,2.2533
2,0.65551,0.00205893,63.9009,31.8728,69.7888,8.30857,4.18303,100,15.7078,14.3695
3,100,2.87089,23.7414,11.6887,53.2383,99.8331,88.6912,35.0276,95.3616,99.7983
4,67.8403,6.29321,41.8218,4.10235,51.7046,0.0533234,19.9701,100,87.1515,6.2567
5,0.0445915,0.192073,38.4338,0.0124383,53.4841,100,70.5653,100,78.1915,0.200272
6,80.1332,4.86727,80.4669,100,0.248299,0.410633,0.880917,47.8369,93.6822,46.0272
7,9.35989e-05,6.29209,36.9626,88.4233,54.4916,0.00992242,28.8577,0.787253,87.9172,99.3005
8,99.3083,3.08013,52.9142,50.0736,61.6012,100,0.00909119,100,96.6972,0.822331
9,0.00240943,3.46563,44.6148,2.62298,3.47305,100,100,10.0793,100,3.94668
10,100,0.0304275,61.0982,55.7593,68.182,4.86658,10.8594,15.9781,21.0124,44.339
11,82.0327,6.71836,55.9953,0.0321013,18.6407,100,32.5919,78.4682,45.4733,0.100586
12,0.00368512,8.7205,22.4955,0.102729,9.8826,100,79.3189,72.5196,9.11803,6.55404
13,0.545201,4.32673,4.86707,0.120691,85.8049,100,3.47856,67.356,100,4.8827
14,95.2973,7.42543,31.5402,100,67.073,100,0.0705642,9.88627,100,14.0951
15,29.2071,5.15285,55.9345,87.7097,55.6347,28.3673,1.84214,65.2427,14.9357,51.9348
16,1.64714,3.87836,63.8562,2.07406,25.5195,100,17.7358,3.82482,100,89.8207
17,5.77416,4.19476,14.4493,40.8115,37.8788,48.3147,98.8832,70.1265,9.00004,78.7262
18,0.45772,0.889681,55.0828,100,54.5885,100,23.0628,63.1575,30.8154,10.603
19,78.8764,2.95508,30.8868,41.8769,37.0176,1.54787,4.55884,59.3165,100,0.0860233
20,24.4526,10.4865,23.5122,3.51893,2.80792,100,92.9048,15.8898,8.39788,87.7025
21,4.05382,0.0552599,49.3696,2.62181,72.0583,1.59284,20.0308,2.13202,100,3.62291
22,87.0825,7.51217,33.2897,0.00493511,46.951,4.38213,55.6242,37.3451,1.72808,0.585067
23,1.15248,3.88659,51.231,79.2066,0.359612,0.483606,100,1.45735,0.37174,90.4488
24,99.0342,4.4196,0.00119758,0.417503,80.469,0.998576,100,26.6965,57.3271,0.0771652
25,7.27534,3.27059,43.2639,74.2357,71.8635,8.44606,14.4516,0.289813,65.1955,0.277757
26,17.0233,3.81753,61.9906,10.9958,36.6658,0.270699,9.55534,75.8142,100,0.357096
27,1.45915,3.94966,49.3997,72.5641,0.676223,100,100,79.3849,2.71535,13.8097
28,18.3271,3.3728,42.6964,74.0579,71.6927,11.8615,12.2908,78.5489,100,3.73269
29,27.9062,0.0431066,94.6141,100,3.13744,6.91522,0.515973,2.21823,100,100
30,18.9729,3.36977,53.4936,47.2952,68.3302,47.6217,7.36006,77.0387,3.34024,91.105
31,0.000773176,3.6595,19.2095,100,91.0799,0.446763,23.2586,88.7984,58.0175,84.1188
32,81.6871,8.06633,49.8327,100,2.08182,95.9864,63.9281,6.96016,0.618277,0.481217
33,0.0354079,10.1326,8.22955,100,83.5728,100,2.33608,0.458119,96.3305,10.6883
34,89.5707,9.62785,5.36564,0.0024107,94.1019,1.17556,0.831564,43.0115,90.1264,4.84729
35,22.9903,10.6086,0.321303,91.5585,17.2976,0.149763,98.7998,3.35522,0.337899,82.6593
36,100,0.0610439,65.7291,4.35744,0.589516,3.48443,95.4923,46.3301,0.00161238,13.8717
37,99.8712,3.3981,44.9976,3.19968,72.532,100,1.61082,78.0815,100,91.8189
38,0.294276,0.358548,44.8706,100,91.261,100,8.79984,12.5404,21.4445,0.165167
39,91.8028,6.0954,7.48569,100,90.8582,100,27.7,75.324,0.680213,4.87827
40,2.8283,4.44122,35.9662,11.1389,92.1769,100,0.0487765,4.50991,0.00185912,16.4086
41,81.898,8.92132,42.0223,10.1673,3.50112,24.2388,61.2413,100,83.7757,99.6341
42,45.3704,4.33834,28.3435,100,12.4597,3.44874,99.6139,17.2549,100,80.4804
43,90.3232,7.07151,52.7721,38.7556,39.9818,99.2985,1.12821,95.2078,91.1824,40.2796
44,85.0462,0.538433,10.1995,0.00404727,80.4771,1.81431,8.22973,74.7241,100,66.6034
45,0.0263575,0.00296399,74.5883,100,44.8403,1.86533,9.32208,44.815,4.3547,2.57037
46,53.6915,4.31376,81.5544,13.5834,4.65761,14.1127,15.1316,65.6944,17.4107,1.01599
47,86.459,7.4715,63.7169,2.4412,10.3859,6.73123,12.167,100,88.7679,100
48,0.0526232,3.46737,49.8207,75.4785,78.9884,2.89988,0.460346,77.2094,7.77396,38.5271
49,0.629583,3.45187,46.4314,40.7642,0.904162,0.000408121,100,0.829529,100,2.94242
50,0.357483,0.0431252,72.1397,100,1.35506,100,52.8173,81.725,100,17.6378
51,7.87412,7.60103,9.37247,0.637917,66.4638,6.49404,76.7155,3.19563,11.4083,0.690026
52,27.4542,1.45089,75.1539,100,26.6705,100,1.34129,35.8887,100,100
53,100,2.38275,85.7344,7.78603,15.4562,100,5.43719,100,18.435,5.49072
54,10.5826,4.7903,31.3731,81.9097,47.3614,100,77.012,13.706,28.0095,4.04102
55,3.39354,0.0232386,63.0178,36.3353,0.00938494,100,97.3038,0.566728,26.4782,85.9964
56,100,4.62488,90.7342,2.14069,0.0311419,100,1.28269,1.45768,0.556499,7.07569
58,0.310464,3.3946,45.2819,74.817,73.1596,100,0.876581,43.3092,100,0.417407
59,0.0791287,4.17211,78.8146,78.9385,4.49696,100,2.62467,73.4147,100,31.4415
60,90.9039,5.44758,4.56397,2.07456,26.0434,100,98.5056,67.4334,100,2.60935
61,6.09918,4.42335,70.978,0.04654,37.755,73.6446,0.00793296,37.0204,1.62788,87.186
62,100,1.65825,54.8898,16.7673,4.98004,100,80.9,100,99.1077,4.7724
63,11.447,3.46287,38.5128,35.5139,15.8203,2.17277,100,2.72232,100,0.0625817
64,2.78796,0.65712,7.20263,1.95348,84.8982,21.0416,41.7342,0.265897,100,73.3742
65,94.815,4.58752,0.0268342,98.134,92.3554,6.22525,52.1756,3.42476,100,0.967173
66,2.32443,5.37068,24.0564,100,53.5781,100,60.9935,100,87.9665,89.2546
67,50.4903,5.24745,0.116907,100,0.119309,20.4097,96.4578,72.5469,100,0.716593
68,66.267,9.48733,60.7308,100,0.000623159,97.2663,11.8007,2.72019,87.1359,79.3992
69,100,3.21296,24.7012,49.4104,55.6048,100,94.8243,83.6107,1.47606,100
70,0.072762,3.26197,45.9193,75.324,73.3293,100,1.33632,0.385953,100,62.3243
71,98.8092,5.91253,36.5883,2.41489,5.05203,98.9409,100,87.5856,72.2695,0.323277
72,32.5631,1.04623,92.7228,100,5.99864,57.2482,0.562088,7.28414,25.7143,40.8125
73,0.27323,0.774017,49.1936,48.9271,0.480817,84.7734,97.619,63.6982,2.67544,25.1057
74,19.6984,8.16747,67.3686,95.7498,1.67172,60.712,0.467043,1.68937,94.8331,90.7734
75,91.2231,8.33753,57.5706,5.65525,0.0131637,98.7739,31.9467,94.313,94.5052,3.67531
76,87.4965,8.71039,18.2572,38.0581,77.613,100,10.8746,94.2864,95.6115,97.3707
77,0.0562344,4.71273,56.58,80.1485,0.863174,100,58.7905,74.2782,100,89.1142
78,1.30359,0.0158972,44.2951,7.48279,57.2271,0.0210693,75.3565,21.1371,0.479786,1.19608
79,3.41795,10.163,32.3084,26.0425,16.5693,100,46.8475,0.04717,100,90.7748
80,100,2.36809,55.0023,0.878488,63.6822,27.1467,0.999781,100,100,100
81,0.0150934,10.5903,3.25092,19.067,82.5436,19.9301,8.20542,90.8879,24.006,39.9681
82,12.2084,0.0734179,33.4258,0.367174,81.4998,0.388951,0.861721,0.0524253,0.29104,61.427
83,76.4392,8.24591,6.13921,100,62.1941,98.1864,70.7898,100,31.8578,96.3222
84,97.6377,8.72685,66.5895,100,0.118512,98.768,8.31784,97.8538,43.3788,7.83772
85,100,3.22435,30.0255,69.211,60.9719,100,70.7144,0.447626,15.3533,97.8255
86,100,2.70789,24.6789,0.127081,54.013,98.5497,88.9867,84.0186,94.6469,99.3516
87,99.5582,3.23338,47.1642,74.1969,9.15947,8.76685,100,78.9897,5.7553,93.2049
88,1.73213,0.133024,42.8509,100,56.0761,100,72.116,0.00144809,1.66146,100
89,2.07892,2.19878,57.0869,16.0599,2.00011,100,78.7061,0.404524,96.3681,2.19415
90,1.17812,10.1233,44.4302,100,1.23296,1.55459,5.49204,74.6597,100,58.1783
91,3.0903,0.103794,0.0248364,100,90.0057,38.9429,100,100,100,0.305182
92,9.29823,7.18063,0.454218,2.35121,91.2392,10.9989,13.0229,0.10107,100,26.5599
93,78.2374,8.89393,4.94505,4.92828,65.0131,100,71.966,76.8599,0.105275,0.993416
94,76.3218,4.92783,1.96445,3.0877,11.9212,100,62.0948,48.7167,0.315775,46.3651
95,87.0996,5.52698,2.33756,100,74.4051,100,83.2661,100,78.5146,1.02905
96,7.38264,3.25333,40.5459,100,39.0791,34.5333,63.519,70.3094,89.9214,29.6784
97,89.2091,8.94057,2.43176,100,28.6604,100,99.2354,71.4645,2.46646,87.7628
98,88.1076,7.99556,0.0806763,0.179381,26.138,0.546379,99.0734,0.200974,100,1.53529
base,32.3781,7.94529,36.053,50.539,26.6755,42.3846,32.5061,58.1865,37.7953,58.8024
