real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,46.5984,2.60353,24.2524,11.9414,57.2969,0.0214662,82.807,23.8044,92.9583,2.36227
1,5.01736,0.459051,61.0896,3.67891,76.4382,0.708358,5.31762,99.043,0.00151199,2.14353
2,0.632021,0.00162088,61.7838,27.9769,78.1441,7.05487,3.95588,98.346,14.515,13.5956
3,100,2.57481,24.9027,10.6497,58.4782,91.98,89.2111,33.379,93.6664,94.3027
4,68.539,6.32925,39.8808,3.65559,55.0219,0.0487606,19.0213,100,85.1126,6.14501
5,0.0429298,0.153,38.9962,0.0111592,59.3933,100,67.901,99.6342,73.5723,0.188561
6,100,6.32536,7.83669,75.5777,0.199461,0.125798,0.232308,66.304,44.9252,79.7556
7,9.63073e-05,6.78593,34.6379,78.4791,57.3208,0.00920877,27.8284,0.766355,87.0858,98.5032
8,97.9588,2.77128,51.659,44.7731,66.6362,100,0.00862542,100,92.5135,0.79398
9,0.00239642,3.26462,42.7873,2.34383,3.68176,93.3494,100,9.81402,100,3.86347
10,100,0.0247777,59.4091,49.1913,75.6378,4.18881,10.3022,15.3726,19.6158,42.142
11,82.3419,6.91988,47.1303,0.0279784,18.7191,97.6361,27.023,78.963,42.2016,0.103979
12,0.004283,12.0394,6.02837,0.058742,9.02819,75.4846,40.5807,84.5033,6.35283,8.80431
13,0.62084,4.79677,1.33522,0.0651464,100,94.9615,2.03567,75.1326,100,6.06774
14,100,8.22555,21.9999,100,67.8929,100,0.0574689,10.071,100,15.0326
15,29.1423,5.10657,38.6358,71.884,54.4466,21.9088,1.31004,68.0644,12.7448,56.3981
16,1.61959,3.69705,53.9002,1.80297,25.7447,96.0316,14.3196,3.85217,100,92.2859
17,6.31918,4.60565,5.71879,26.009,38.285,29.4472,100,76.0489,6.79741,92.8849
18,0.473979,0.870568,13.6848,97.3807,47.0244,100,8.49171,77.8599,18.2396,14.8013
19,100,3.36262,2.45485,14.5018,34.5712,0.43139,1.36954,78.9127,100,0.140746
20,26.3433,13.0505,17.9322,2.91265,2.84577,100,83.6479,15.9095,8.10153,92.2637
21,3.94223,0.0458645,47.3552,2.30513,79.6213,1.37191,18.8198,2.05708,98.5219,3.46314
22,88.7335,7.81846,31.2322,0.00439699,49.2106,4.02536,52.7936,36.4572,1.69362,0.580326
23,1.15348,3.7631,41.6589,67.6813,0.365878,0.401141,100,1.46761,0.336807,93.2475
24,100,4.16383,0.00105308,0.357516,86.7261,0.860582,100,26.0824,53.8235,0.0760943
25,7.21749,3.07292,37.4087,64.0849,75.4311,7.17989,12.452,0.287203,60.0741,0.278945
26,16.7645,3.62508,51.3751,9.48958,37.2085,0.226189,7.6864,76.444,100,0.36738
27,1.43784,3.60709,50.2569,66.1946,0.720633,95.4768,98.7528,76.6712,2.63519,13.3103
28,18.1435,3.11488,36.5947,63.8223,74.9576,9.98701,10.5163,78.0189,100,3.75493
29,26.9703,0.0350449,94.5729,100,3.42379,6.0133,0.486777,2.13738,100,100
30,18.8883,3.2611,45.6576,40.8865,70.811,40.6522,6.25607,76.7448,3.07942,92.3708
31,0.000802057,3.57045,10.1093,77.6461,100,0.301102,16.1147,93.6024,46.1732,93.518
32,85.2604,9.31061,45.4445,90.7041,2.12739,89.7495,60.5639,6.8364,0.616321,0.4869
33,0.0384766,12.5154,6.05577,95.5915,86.7646,91.0884,2.16584,0.455729,92.5629,11.1586
34,97.8977,11.7959,3.58167,0.00185641,100,0.968983,0.74194,43.1681,83.9052,5.13336
35,25.9223,13.2525,0.156786,62.1371,17.993,0.106742,100,3.4834,0.287791,92.7398
36,100,0.047915,69.2628,3.95809,0.660567,3.07024,94.3589,44.0695,0.00153295,12.917
37,100,3.15396,37.1557,2.72631,75.4092,94.3005,1.34601,78.0588,100,93.299
38,0.294909,0.318869,24.3475,100,100,100,5.6983,13.3408,16.5936,0.183913
39,100,6.82911,3.46813,78.1121,100,95.2094,19.5979,79.8309,0.545136,5.56412
40,2.97995,4.61267,18.3712,7.95188,100,95.2136,0.0331897,4.79512,0.00148482,18.5844
41,84.6965,9.86693,38.8522,9.04937,3.61097,22.5396,58.2187,100,83.062,100
42,48.5035,4.59196,12.8799,71.8986,12.4344,2.20908,100,18.5945,100,93.3294
43,93.8813,7.96805,48.3989,34.2703,41.3411,92.3616,1.07527,93.1971,90.6043,40.4724
44,100,0.519364,1.7035,0.00179016,100,0.698215,3.71528,88.4804,100,89.8074
45,0.0255616,0.00242656,73.5099,100,49.508,1.61999,8.86565,43.1359,4.08539,2.44357
46,54.4769,4.95476,30.6383,9.69003,3.73389,8.26661,6.18911,79.0853,11.9795,1.37404
47,88.7344,8.02922,61.6756,2.1989,10.8399,6.33486,11.8514,100,88.6887,100
48,0.0521963,3.25,41.661,64.5693,81.9229,2.42034,0.3858,77.0759,7.06352,39.1023
