real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,46.9077,2.73242,23.6155,12.278,55.2724,0.0220209,82.2963,24.2298,93.4648,2.41786
1,5.08859,0.494596,60.5737,3.8078,73.7939,0.740466,5.44232,100,0.00154487,2.18738
2,0.643145,0.00177508,60.8861,28.8912,75.2972,7.38814,4.04713,99.6761,14.8663,13.918
3,100,2.70132,23.7042,10.9058,55.9747,93.3738,86.561,34.1863,93.2488,97.3038
4,68.3788,6.29781,40.8615,3.80885,54.0128,0.0504522,19.5109,100,86.0745,6.15931
5,0.0436124,0.167023,37.9129,0.0114763,57.1508,100,68.5242,100,74.8327,0.193667
6,100,4.98096,24.4515,100,0.284031,0.211521,0.699584,51.2961,68.9204,53.6865
7,9.54498e-05,6.56868,35.5234,81.7479,56.4667,0.00944702,28.2485,0.773393,87.3704,98.459
8,98.6484,2.8833,52.0336,46.4316,64.983,100,0.00885657,100,94.148,0.802826
9,0.00240509,3.3251,44.2917,2.44795,3.63107,97.899,100,9.85588,100,3.86362
10,100,0.0267871,58.6783,50.8146,73.08,4.37364,10.5205,15.5772,20.0309,43.0429
11,82.3981,6.68231,55.8202,0.0301484,19.3414,100,31.9115,76.8657,45.0689,0.0988815
12,0.00424589,9.77268,11.1922,0.0705323,10.8915,98.6184,71.694,74.2087,7.83314,7.085
13,0.626309,4.41576,2.08244,0.075121,100,100,3.14769,68.5263,100,5.23867
14,99.4765,7.72884,26.2754,100,70.4967,100,0.0677504,9.79629,100,14.2215
15,29.433,4.92637,52.2134,79.974,58.5835,25.7902,1.77613,64.1411,14.4153,51.2926
16,1.63318,3.67371,64.7149,1.95025,26.686,100,17.3725,3.73202,100,87.5315
17,6.35333,4.27228,8.28932,29.4625,42.1995,35.4838,100,70.604,7.83461,82.2682
18,0.491068,0.788314,32.8451,100,60.9058,100,20.5241,63.874,26.0341,11.0226
19,100,2.87557,6.80856,19.2076,47.0487,0.702062,3.76592,62.6325,100,0.0993277
20,25.8142,11.7477,19.9763,3.08989,2.90256,100,90.0861,15.7697,8.2419,89.0273
21,3.99621,0.0491507,47.4373,2.38947,77.2466,1.43826,19.4345,2.0783,100,3.51846
