real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017
37,49.2079,83.051,38.6106,35.0137,14.3282,8.717,16.2765,46.9017,9.99306
38,53.0789,87.3487,43.0582,38.9123,15.2424,9.18572,16.8932,50.913,9.79989
39,51.5317,93.3243,37.9562,34.5639,15.6092,10.5599,17.9316,49.7839,11.6059
40,45.7021,79.963,34.0853,31.2795,13.6526,8.9172,15.4892,43.9965,10.1961
41,68.0831,118.979,54.1781,47.5358,19.2837,11.6746,23.0422,64.7606,12.5918
42,50.5672,86.8517,39.0575,35.353,14.9036,9.10668,17.1183,48.0081,10.5436
43,64.5407,111.776,51.5931,45.5494,18.3297,11.1508,21.6014,61.5488,11.9961
44,48.8221,80.478,38.9221,35.3685,13.9692,8.53782,15.5167,46.9074,9.32539
45,68.7999,112.459,58.2961,51.1246,18.8142,10.3847,21.8351,65.2401,10.9162
46,35.7982,63.5962,24.8901,23.6758,11.302,7.43251,12.7362,34.0917,9.57119
47,70.6521,122.299,57.1434,49.8943,19.6844,11.6553,23.6436,67.1208,12.5407
48,48.2436,82.587,37.2062,33.8884,14.2348,8.84234,16.1462,46.0901,10.1713
49,49.3117,83.6804,38.4197,34.7241,14.3518,8.56501,16.5471,46.6897,10.1389
50,61.3938,100.186,51.4238,45.5655,17.2748,9.43979,19.9118,57.7117,10.6097
51,72.156,127.032,57.134,50.0386,20.2376,12.8829,23.9537,69.6306,12.8405
52,63.2391,104.736,52.5594,46.4682,17.7401,9.99475,20.5657,59.7697,10.9763
53,62.0379,102.902,51.3371,45.3318,17.3251,9.75456,20.1986,58.6748,10.8228
54,44.1545,76.4622,33.0861,30.5255,13.3927,8.47332,15.1165,42.0914,10.08
55,40.415,65.9482,31.4951,29.2071,12.0937,7.00618,13.387,38.0587,8.88245
56,46.6275,79.4212,35.9921,32.705,13.6828,8.22159,15.7592,44.1713,9.9731
57,50.3539,84.4733,39.7596,35.9798,14.6366,8.83062,16.5644,48.0031,9.99042
58,49.1745,83.2119,38.5077,34.986,14.4197,8.79843,16.3341,46.8398,10.097
59,46.4302,79.7287,35.5849,32.5312,13.9181,8.47416,15.911,43.9018,10.2685
60,44.9328,79.7259,32.9157,30.2858,13.6806,8.88995,15.7042,42.8831,10.5472
61,45.9803,79.0936,35.0121,31.9561,13.604,8.42399,15.5751,43.794,10.0352
62,72.2241,118.61,61.2069,53.4371,19.7884,10.8012,23.2355,68.1469,11.446
63,50.8524,85.8047,40.0262,36.0547,14.6767,8.7112,16.9028,48.2081,10.1387
64,50.2905,82.8167,40.2983,36.44,14.2352,8.64824,15.912,48.3243,9.36057
65,47.2914,82.9099,35.4112,32.3897,14.1059,9.14706,16.083,45.3809,10.441
66,79.9429,134.637,66.8798,58.3241,22.083,12.9511,25.7751,76.3651,12.6642
67,41.5747,73.4961,30.1122,28.0938,12.9619,8.34404,14.6867,39.4483,10.2717
68,63.5418,114.193,48.9708,43.31,18.5067,11.6546,22.1725,60.4923,12.9482
69,50.3403,84.8229,39.6147,35.9355,14.7804,8.96636,16.6696,47.9756,10.1517
70,50.9568,86.0804,40.2038,36.3514,14.8032,8.9766,16.8415,48.5526,10.1896
71,55.5656,96.6536,43.1471,38.6192,16.2106,9.97342,18.9328,52.8411,11.2807
72,28.0816,47.3836,19.1736,19.1916,9.32239,5.93446,9.8684,26.4878,8.32349
73,35.4728,58.6148,26.3769,25.044,10.9984,6.65544,11.9614,33.5073,8.64262
74,60.5942,109.503,46.1322,40.9553,17.7422,11.2913,21.256,57.7326,12.7056
75,61.5393,109.943,47.4245,41.9972,17.8608,11.2159,21.3591,58.6064,12.5079
76,62.7331,115.016,47.0991,41.8913,18.4482,12.4218,21.868,60.5769,13.1234
77,46.1268,79.6652,35.0625,32.1265,13.9286,8.57127,15.8996,43.6491,10.3575
78,67.0471,109.249,56.5142,49.6154,18.2323,10.224,21.0529,63.8723,10.5099
79,62.0319,117.318,44.9787,39.9318,18.5009,12.6788,22.4421,59.6967,13.8934
80,67.9185,112.52,56.7532,49.8024,18.5838,10.6465,21.6509,64.7218,11.0322
81,59.3767,113.22,42.2784,37.8107,17.8154,12.6791,21.346,57.7423,13.5518
82,45.4603,74.5554,35.8918,32.851,13.0515,8.03645,14.3455,43.8218,8.89532
83,70.6622,125.044,55.6573,49.0849,20.3312,13.0278,23.8027,68.0388,13.1471
84,58.8182,106.584,44.4762,39.7226,17.5066,11.2308,20.78,56.0505,12.6855
85,48.634,82.6508,37.7694,34.3836,14.3555,8.83083,16.2243,46.391,10.1235
86,51.9193,87.1638,41.2003,37.1514,15.018,9.0127,17.0906,49.4244,10.1551
87,48.1746,82.1725,37.2139,33.8722,14.3033,8.6686,16.2928,45.6941,10.2335
88,73.0629,119.321,62.1722,54.4475,20.0076,11.1976,23.0434,69.5311,11.2293
89,67.9613,112.509,56.7923,49.7555,18.7412,10.406,22.0377,64.1771,11.2493
90,53.9492,107.63,35.9274,32.5714,16.9882,12.4213,20.6575,52.0852,14.1821
91,64.407,105.219,53.7971,47.7416,17.9951,10.4791,20.2615,61.5824,10.5268
92,61.7389,111.816,46.6967,41.4709,17.7813,11.9701,21.0203,59.8704,12.4182
93,70.9897,127.323,55.1586,48.5122,20.3445,13.3227,24.0583,68.6164,13.3818
94,34.6956,63.9072,22.942,22.1194,11.3079,7.83559,12.7555,33.2332,9.99642
95,68.0625,116.921,54.8585,48.5391,19.4224,12.0345,22.3782,65.3386,12.1263
96,71.3408,118.815,59.5899,52.229,19.7335,11.2735,22.9989,67.7862,11.6377
97,59.4334,107.422,44.7839,40.1063,17.7465,11.632,20.7541,57.0377,12.5976
98,59.0241,106.223,44.5519,39.6398,17.1778,11.1569,20.4064,56.6121,12.1854
99,65.8031,110.026,54.2297,47.6892,18.3814,10.4545,21.5257,62.3105,11.3153
