real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,42.3367,2.25931,25.4092,11.9135,50.5879,0.0210259,75.2259,23.5513,81.3573,2.28546
1,3.6529,0.219448,70.2039,4.56542,59.1025,0.618581,3.814,96.1012,0.00131108,1.96318
2,0.456222,0.000789019,64.8003,33.9306,58.6094,6.14603,2.66533,97.0222,12.3876,12.6939
3,99.7599,2.31659,33.186,10.5752,63.0843,89.284,94.3278,33.4397,82.741,93.5728
4,64.1578,5.82874,32.0547,3.79392,43.1956,0.0468573,14.9137,100,79.4817,6.45468
5,0.0375922,0.127593,46.5063,0.0131029,51.161,100,61.0169,96.8856,74.433,0.182161
6,88.2138,7.66841,29.5334,98.5742,0.214966,0.377563,0.452933,43.0495,86.695,54.8732
7,9.09496e-05,5.75416,40.5963,83.3823,55.6752,0.00918998,28.4017,0.761785,82.5233,98.7674
8,100,3.38245,51.9661,47.2447,62.4798,100,0.00871996,100,97.7614,0.816445
9,0.00227675,3.16978,48.3017,2.30577,3.60649,97.1463,100,9.45833,94.2499,3.6858
10,100,0.030182,63.4884,51.5574,71.4262,4.59853,10.4257,15.5156,20.7429,42.8211
11,77.8029,6.01647,60.7059,0.0289816,19.7121,100,31.3595,71.4325,42.5757,0.0950274
12,0.00364339,9.79784,16.527,0.0723895,11.1305,100,68.6972,63.5371,9.67842,6.65809
13,0.551789,5.11289,4.81703,0.0828147,100,100,3.91599,57.601,100,4.3709
14,96.286,5.97652,34.0988,100,77.9536,100,0.0708945,9.24014,100,13.2082
15,28.7894,7.02196,43.6104,71.3797,49.6968,30.9783,1.46824,58.2606,14.6332,53.974
16,1.58614,4.63287,51.1808,1.77442,21.0365,100,13.8811,3.5546,100,90.3105
17,6.20756,6.27494,13.1045,30.778,42.3153,60.4223,100,61.7972,9.94651,73.5264
18,0.418236,0.892076,42.7912,100,61.0021,100,16.3672,53.2962,31.3703,11.139
19,87.2656,2.53496,13.6206,18.8553,53.2318,1.1727,3.33082,50.0989,100,0.0886817
20,22.6256,6.76589,28.2191,3.34225,3.18918,100,97.2899,15.0682,8.16418,78.9487
21,3.67723,0.041665,51.6847,2.51889,73.0502,1.41403,17.8359,2.07353,99.3342,3.40818
22,89.2234,8.5146,31.2467,0.00464386,43.726,4.15594,51.2688,36.8697,1.70469,0.59245
23,0.827819,1.42082,48.8357,73.1462,0.315249,0.327597,99.7739,1.47407,0.249132,85.7502
24,88.8966,2.64156,0.0013215,0.383877,83.586,0.875658,100,25.2638,48.1101,0.0685482
25,6.81728,2.80318,47.132,63.9646,77.4262,7.55487,13.6048,0.272532,56.3827,0.259612
26,17.4674,5.26987,53.6085,9.34188,33.1659,0.29063,8.5478,69.3623,100,0.369429
27,1.31568,3.31384,49.11,65.4791,0.603703,97.1755,88.2746,74.7179,2.34825,13.1678
28,15.445,2.04182,45.3523,65.7306,72.8637,9.66792,10.1668,75.1321,87.6141,3.3911
29,25.8253,0.0351521,95.0122,100,3.12996,6.19593,0.457837,2.20769,100,100
30,18.9393,3.96339,50.9037,40.4923,64.969,48.0328,6.83234,71.4958,3.11433,90.0627
31,0.000686371,2.71328,11.3293,81.488,100,0.331564,14.7866,90.6522,46.8824,88.0497
