real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017
61,65.1252,108.554,53.9288,47.3995,17.9731,10.2498,21.0572,61.8753,11.0306
62,66.4831,109.384,55.731,48.9741,18.4328,10.1763,21.5128,62.7184,11.0551
63,65.2924,109.477,53.5571,47.1062,18.1591,10.4308,21.3039,61.916,11.2305
64,59.7206,97.9771,49.2554,43.7673,16.5224,9.71641,18.7775,57.2166,10.0406
65,62.0687,106.165,49.6085,44.1145,17.6161,10.9648,20.2402,59.6883,11.267
66,67.1185,112.586,55.3483,48.8789,18.9405,11.0854,21.8575,63.8649,11.5642
67,49.1109,84.0643,37.8505,34.4603,14.6751,8.94411,16.703,46.5074,10.4593
68,57.9474,104.826,43.7713,39.0971,17.1786,11.0034,20.4275,55.2012,12.489
69,64.5041,108.963,52.4632,46.4552,18.2949,10.9302,21.0768,61.606,11.4014
70,66.0557,109.97,54.812,48.3225,18.3327,10.6553,21.2102,62.9717,11.1007
71,63.5918,110.092,50.5375,44.664,18.199,11.0039,21.4418,60.4686,11.9675
72,66.2893,110.594,55.1147,48.4531,18.5007,10.3497,21.7201,62.5606,11.4159
73,66.4718,109.267,55.6874,48.9594,18.4714,10.2041,21.4821,62.7733,11.0303
74,64.3148,115.789,49.5802,43.7703,18.6616,11.7532,22.44,61.2418,13.047
75,63.3641,111.027,49.9744,44.1094,18.1511,11.0461,21.6275,60.1872,12.2474
76,65.2397,122.193,48.1495,42.6997,19.3134,13.311,23.1426,63.13,13.9929
77,63.451,106.685,51.9828,45.9412,17.9808,10.281,21.0123,59.9038,11.4025
78,59.0603,96.229,48.9936,43.4553,16.3397,9.23435,18.7093,56.1694,9.96833
79,62.7866,117.484,46.1521,40.915,18.6114,12.5621,22.516,60.3235,13.7343
80,62.8421,104.886,51.6908,45.646,17.4486,10.137,20.2896,59.8308,10.8441
81,54.5724,102.029,39.185,35.3459,16.4145,11.4593,19.3818,52.9237,12.4958
82,49.1222,80.5394,39.3686,35.6703,13.913,8.42375,15.4734,47.26,9.17153
83,61.9103,107.22,48.9722,43.6954,18.0047,11.2759,20.675,59.3629,11.812
84,66.7002,118.524,52.3606,46.155,19.3081,11.9145,23.056,63.4063,13.0871
85,66.188,114.162,53.0316,46.8445,18.8167,11.5595,21.9291,63.3941,12.0044
86,65.1992,109.523,53.3718,47.1215,18.2891,10.7955,21.1842,62.1697,11.2717
87,65.2424,112.085,52.3903,46.222,18.5666,11.0566,21.8083,62.0173,11.9392
88,61.8982,101.165,51.659,45.8486,17.3728,9.8353,19.7679,58.777,10.4865
89,67.4088,112.92,55.6835,48.841,18.7304,10.6249,22.0759,63.7523,11.4933
90,66.9585,118.685,52.6813,46.3217,19.1768,11.7497,23.0276,63.6147,12.941
91,63.0661,103.01,52.55,46.7148,17.6815,10.2913,19.8862,60.2534,10.4441
92,61.2412,110.033,46.6362,41.4429,17.5974,11.729,20.725,59.3239,12.1816
93,63.549,117.213,47.3483,42.0501,18.7274,12.7099,22.2493,61.471,13.3388
94,42.7618,75.0051,31.3367,29.0312,13.0839,8.46233,14.8136,40.8659,10.1083
95,61.7987,107.581,48.63,43.3981,17.9996,11.3617,20.7248,59.2694,11.9129
96,62.2956,104.722,50.8006,45.049,17.6658,10.3234,20.4329,59.1423,11.171
97,56.0998,97.1134,43.723,39.3647,16.5969,10.3562,18.9549,53.59,11.316
98,56.2496,97.6142,43.663,38.9976,16.1877,10.0719,18.8907,53.7496,11.0888
99,66.0713,109.957,54.7059,48.0876,18.4078,10.3834,21.531,62.5236,11.2305
