real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,41.3693,2.0521,25.5835,11.2922,52.8427,0.019511,72.6392,23.1141,78.7886,2.22197
1,3.88347,0.309161,56.2264,3.94926,56.9228,0.589194,3.3317,100,0.00128451,2.10012
2,0.483005,0.00105756,53.4767,29.7256,56.3809,5.82702,2.3735,100,12.1438,13.4565
3,100,2.13545,36.2034,10.0589,69.6293,86.6361,100,31.1112,85.0736,88.7212
4,64.7802,5.94028,32.3586,3.64339,44.4301,0.0459891,14.9286,100,80.4043,6.38645
5,0.0368141,0.125186,40.0504,0.0116972,51.0689,97.2835,52.6506,100,67.3431,0.183974
6,100,5.72927,4.96955,66.2704,0.138289,0.108454,0.133432,69.5101,32.4405,81.557
7,9.3515e-05,6.29421,38.4752,77.2591,57.2473,0.00883726,27.7102,0.74757,82.6952,99.2515
8,95.6242,2.83565,51.3876,44.5802,64.445,100,0.00809775,100,91.0275,0.79186
9,0.00220448,2.81178,46.8458,2.16767,3.70516,87.1077,100,9.43195,88.5864,3.61165
10,100,0.0239668,62.106,48.6758,74.7208,3.96413,9.60107,15.4258,18.948,41.2729
11,75.3519,5.92165,48.1874,0.0259087,18.6313,91.4456,25.1151,76.9995,36.75,0.0988731
12,0.00361332,10.1415,5.16752,0.0536981,8.21111,67.1699,31.3446,86.6683,5.39698,8.77969
13,0.574619,4.43956,1.295,0.0592759,100,90.0741,1.86834,73.1371,99.6547,5.84081
14,100,6.72687,24.0078,97.0585,73.1547,100,0.0566413,9.93183,100,14.3224
15,25.571,5.01608,28.326,63.7502,43.9735,20.2487,0.957353,68.504,10.2745,57.594
16,1.4268,3.39459,42.0473,1.63571,20.5156,88.6135,10.7095,3.8521,88.6025,90.4321
17,6.01895,4.81963,5.24941,23.7438,36.3925,28.6854,100,74.413,5.93939,87.7706
18,0.364009,0.596095,12.3363,85.1067,44.995,100,6.28256,77.3635,14.3882,14.2243
19,100,2.08347,2.37186,12.6257,34.2313,0.353506,1.03811,78.9517,100,0.132057
20,25.5392,10.3601,19.7283,2.85521,2.99009,96.2573,85.5125,15.5928,7.89261,88.4914
21,3.63013,0.0404207,47.6684,2.32315,74.4661,1.2747,16.3638,2.08537,93.647,3.40005
22,88.1709,8.16344,30.8556,0.00440565,45.5736,3.9262,49.5541,36.3505,1.66789,0.58217
23,0.923305,2.14821,42.8341,65.2335,0.312793,0.339712,100,1.45064,0.266576,90.7123
24,93.9716,3.14099,0.00110604,0.342034,82.7232,0.798216,100,25.3287,46.5834,0.0714616
25,6.60642,2.50682,44.2621,59.3624,79.403,6.65513,12.4513,0.273614,52.1848,0.255545
26,15.3717,3.57428,44.4256,8.5919,32.6876,0.214311,6.47886,75.2989,90.9813,0.365294
27,1.2559,2.92496,46.8409,61.2288,0.625587,86.813,80.322,75.5182,2.17547,12.87
28,15.6393,2.15567,41.3934,60.078,72.889,8.88342,9.41222,75.3279,84.4701,3.43268
29,25.2095,0.0312992,95.4015,100,3.32053,5.66272,0.442817,2.15057,100,100
30,17.3775,3.01308,44.5597,37.3026,66.4465,38.3089,5.66388,74.5641,2.62998,88.4239
31,0.000689413,2.74051,8.36807,73.2424,100,0.267155,12.0365,96.5347,40.3755,93.9573
32,82.9383,8.66816,40.3819,91.3432,1.82909,86.7386,52.36,6.87799,0.592255,0.496047
33,0.0380086,10.174,6.39708,95.3154,86.3588,88.526,2.17537,0.446041,90.3219,10.8238
34,99.6768,13.5748,3.42061,0.00183064,100,0.979421,0.729389,43.3201,83.829,5.22001
35,25.3814,10.213,0.194543,60.541,20.8977,0.102516,100,3.36127,0.284195,86.3447
36,99.1334,0.0460288,65.6932,3.82722,0.629167,2.90967,84.8528,44.2839,0.00146459,12.893
37,97.3697,2.19626,38.945,2.55043,68.6205,83.1969,1.1315,75.9204,83.4443,90.3448
38,0.239491,0.210919,20.4249,98.1244,100,100,4.00209,13.7673,13.9783,0.181932
39,100,8.16549,2.77724,71.3768,100,93.587,16.6239,79.7287,0.482152,5.72671
40,2.70084,4.5743,14.1865,7.19776,99.803,90.1701,0.025884,4.79589,0.00123269,18.91
41,82.9424,9.30365,33.4414,9.10877,3.00557,21.8781,49.6289,100,79.9231,100
42,44.0008,3.62601,13.8995,67.4732,12.4118,2.06059,100,18.0023,95.5252,87.5172
43,84.9012,5.80883,51.1048,34.1563,38.2483,84.0547,0.945299,92.0291,82.0722,38.5218
44,100,0.464817,1.34716,0.00163094,100,0.627326,2.76832,89.5447,100,91.3482
45,0.0228315,0.00206193,73.2912,100,44.9915,1.47281,7.33583,43.9846,3.79728,2.39518
46,44.0976,3.37338,33.6675,8.45891,4.14438,7.05804,5.4796,77.7799,9.97454,1.26755
47,87.9362,7.82677,58.8868,2.22053,9.99679,6.18641,10.9871,100,87.7457,100
48,0.0499846,3.10233,48.9827,58.7237,89.5925,2.32533,0.41313,73.0516,6.28366,36.264
49,0.583825,3.19629,39.3503,32.9109,0.868886,0.000338751,100,0.797736,88.0207,2.86837
50,0.345816,0.0366909,70.9325,96.2369,1.50287,100,50.276,77.8745,100,16.7343
51,8.97817,10.5083,7.32334,0.527709,70.8046,5.83629,73.4998,3.14641,11.4051,0.723993
52,28.519,1.49025,78.298,96.2319,32.0418,100,1.42365,33.776,100,99.5551
53,93.9254,1.80794,66.9775,6.86496,13.3725,99.0887,3.93949,100,16.2891,5.47162
