"2009-07-01",8.659e-05,7.446e-05,8.045e-05,6.826e-05,0.00011554,6.305e-05,0.00010434,0.0001206,0.00010286,0.00010622,9.929e-05,6.039e-05,0.00011898,7.78e-05,8.169e-05,5.471e-05,0.00010481,9.461e-05,9.239e-05,6.41e-05,7.481e-05,8.019e-05,0.00010267,6.453e-05,8.26e-05,8.304e-05,8.487e-05,5.47e-05,7.58e-05,0.00010643,9.506e-05,9.449e-05,7.745e-05,6.331e-05,8.046e-05,0.0001157,9.148e-05,5.64e-05,5.627e-05,0.00010632,0.00011949,0.00010275,0.00010008,0.00011901,6.929e-05,6.605e-05,9.05e-05,7.479e-05,7.739e-05,0.00011393,6.368e-05,0.00012371,0.00010331,0.0001168,0.00010876,0.00011371,0.00011713,7.891e-05,8.592e-05,6.598e-05,6.49e-05,0.00010659,6.045e-05,6.587e-05,5.859e-05,6.996e-05,0.0001028,9.341e-05,0.00011396,0.00011164,7.063e-05,0.00011562,8.524e-05,7.498e-05,5.791e-05,7.036e-05,0.00012134,0.00010977,0.0001094,0.00010837,7.341e-05,7.77e-05,0.00012354,9.944e-05,6.401e-05,6.283e-05,7.267e-05,6.536e-05,5.79e-05,9.028e-05,0.00010096,7.645e-05,7.357e-05,0.00011529,0.0001226,5.539e-05,7.185e-05,6.229e-05,5.874e-05,0.00011826,9.632e-05
"2009-07-02",0.00016407,0.00013643,0.00015009,0.00012229,0.00023009,0.00011042,0.00020456,0.00024161,0.00020117,0.00020883,0.00019304,0.00010435,0.00023793,0.00014403,0.00015291,9.138e-05,0.00020563,0.00018235,0.0001773,0.00011281,0.00013722,0.00014948,0.00020073,0.00011377,0.00015498,0.00015598,0.00016017,9.136e-05,0.00013947,0.00020932,0.0001834,0.00018208,0.00014325,0.000111,0.00015011,0.00023044,0.00017522,9.524e-05,9.494e-05,0.00020907,0.00023909,0.00020093,0.00019483,0.000238,0.00012462,0.00011725,0.00017299,0.00013718,0.00014309,0.00022642,0.00011185,0.00024872,0.00020221,0.00023295,0.00021463,0.0002259,0.00023372,0.00014656,0.00016255,0.00011708,0.00011462,0.00020968,0.00010447,0.00011684,0.00010023,0.00012616,0.00020103,0.00017963,0.00022648,0.0002212,0.0001277,0.00023026,0.000161,0.00013761,9.869e-05,0.00012706,0.00024332,0.00021693,0.00021609,0.00021375,0.00013402,0.00014382,0.00024832,0.00019337,0.0001126,0.0001099,0.00013235,0.00011567,9.867e-05,0.0001725,0.00019684,0.00014096,0.00013439,0.00022952,0.00024618,9.293e-05,0.00013047,0.00010868,0.00010058,0.0002363,0.00018626
"2009-07-03",0.0002177,0.00017861,0.00019792,0.00015861,0.00031107,0.00014181,0.00027496,0.00032737,0.00027018,0.000281,0.00025866,0.00013323,0.00032216,0.00018935,0.00020191,0.00011489,0.00027647,0.00024355,0.00023641,0.0001452,0.00017973,0.00019706,0.00026955,0.00014656,0.00020485,0.00020626,0.00021218,0.00011486,0.00018291,0.00028169,0.00024503,0.00024317,0.00018825,0.00014263,0.00019795,0.00031157,0.00023346,0.00012035,0.00011992,0.00028135,0.0003238,0.00026983,0.00026121,0.00032225,0.0001619,0.00015147,0.00023031,0.00017966,0.00018803,0.00030588,0.00014384,0.00033742,0.00027164,0.00031512,0.0002892,0.00030515,0.00031621,0.00019293,0.00021555,0.00015123,0.00014775,0.0002822,0.0001334,0.00015089,0.00012741,0.00016408,0.00026997,0.00023971,0.00030597,0.00029849,0.00016625,0.00031131,0.00021336,0.00018027,0.00012523,0.00016536,0.00032978,0.00029246,0.00029127,0.00028796,0.0001752,0.00018906,0.00033685,0.00025914,0.0001449,0.00014108,0.00017283,0.00014924,0.0001252,0.00022962,0.00026405,0.00018501,0.00017572,0.00031026,0.00033383,0.00011709,0.00017017,0.00013936,0.0001279,0.00031985,0.00024909
"2009-07-04",0.00025968,0.00021146,0.00023528,0.00018679,0.00037483,0.00016608,0.00033028,0.00039492,0.00032439,0.00033774,0.00031019,0.0001555,0.00038849,0.00022471,0.0002402,0.00013288,0.00033215,0.00029156,0.00028275,0.00017026,0.00021284,0.00023422,0.00032361,0.00017193,0.00024382,0.00024556,0.00025286,0.00013284,0.00021677,0.00033859,0.00029338,0.00029108,0.00022335,0.00016709,0.00023532,0.00037544,0.00027911,0.00013962,0.00013908,0.00033816,0.00039052,0.00032396,0.00031332,0.00038861,0.00019086,0.00017799,0.00027523,0.00021276,0.00022308,0.00036842,0.00016858,0.00040732,0.00032619,0.00037982,0.00034785,0.00036752,0.00038116,0.00022912,0.00025702,0.0001777,0.00017341,0.00033921,0.00015571,0.00017728,0.00014832,0.00019354,0.00032413,0.00028681,0.00036853,0.00035931,0.00019622,0.00037511,0.00025432,0.00021351,0.00014563,0.00019512,0.00039789,0.00035187,0.0003504,0.00034632,0.00020726,0.00022434,0.00040662,0.00031077,0.00016989,0.00016518,0.00020434,0.00017524,0.0001456,0.00027437,0.00031683,0.00021936,0.0002079,0.00037382,0.00040288,0.00013559,0.00020105,0.00016305,0.00014892,0.00038565,0.00029838
"2009-07-05",0.00037017,0.00030004,0.00033469,0.00026417,0.00053765,0.00023404,0.00047286,0.00056688,0.00046429,0.00048371,0.00044364,0.00021865,0.00055753,0.00031931,0.00034184,0.00018575,0.00047558,0.00041654,0.00040373,0.00024012,0.00030205,0.00033315,0.00046316,0.00024255,0.0003471,0.00034964,0.00036025,0.0001857,0.00030776,0.00048495,0.00041919,0.00041584,0.00031733,0.00023552,0.00033474,0.00053853,0.00039844,0.00019555,0.00019477,0.00048432,0.00056048,0.00046366,0.0004482,0.0005577,0.00027008,0.00025137,0.00039279,0.00030194,0.00031694,0.00052833,0.00023767,0.0005849,0.00046691,0.0005449,0.00049842,0.00052702,0.00054685,0.00032573,0.00036631,0.00025094,0.0002447,0.00048585,0.00021896,0.00025033,0.00020821,0.00027398,0.00046392,0.00040964,0.00052849,0.00051508,0.00027788,0.00053807,0.00036237,0.00030302,0.0002043,0.00027627,0.00057119,0.00050426,0.00050212,0.00049618,0.00029393,0.00031878,0.00058388,0.00044449,0.00023958,0.00023273,0.00028969,0.00024736,0.00020425,0.00039153,0.0004533,0.00031153,0.00029487,0.00053619,0.00057846,0.00018969,0.00028491,0.00022964,0.00020909,0.00055339,0.00042646
"2009-07-06",0.00055865,0.00045141,0.00050439,0.00039655,0.00081477,0.00035048,0.0007157,0.00085948,0.00070259,0.00073229,0.00067101,0.00032695,0.00084518,0.00048087,0.00051534,0.00027663,0.00071985,0.00062956,0.00060997,0.00035977,0.00045449,0.00050204,0.00070087,0.0003635,0.00052338,0.00052727,0.00054349,0.00027655,0.00046321,0.00073418,0.00063362,0.0006285,0.00047785,0.00035273,0.00050448,0.00081613,0.00060188,0.00029162,0.00029043,0.00073323,0.00084969,0.00070163,0.00067798,0.00084544,0.0004056,0.00037698,0.00059324,0.00045431,0.00047725,0.00080053,0.00035603,0.00088704,0.0007066,0.00082587,0.00075478,0.00079852,0.00082885,0.0004907,0.00055275,0.00037632,0.00036678,0.00073557,0.00032742,0.00037539,0.00031098,0.00041156,0.00070202,0.00061902,0.00080077,0.00078026,0.00041752,0.00081542,0.00054673,0.00045597,0.000305,0.00041507,0.00086608,0.00076372,0.00076044,0.00075136,0.00044207,0.00048007,0.00088548,0.00067231,0.00035895,0.00034848,0.00043558,0.00037085,0.00030493,0.00059133,0.00068578,0.00046898,0.0004435,0.00081255,0.00087718,0.00028266,0.00042827,0.00034374,0.00031232,0.00083884,0.00064474
"2009-07-07",0.00047033,0.00037914,0.00042419,0.0003325,0.0006881,0.00029333,0.00060386,0.00072611,0.00059271,0.00061796,0.00056586,0.00027332,0.00071395,0.00040419,0.0004335,0.00023054,0.00060739,0.00053062,0.00051396,0.00030123,0.00038176,0.00042219,0.00059124,0.00030439,0.00044034,0.00044364,0.00045743,0.00023046,0.00038918,0.00061957,0.00053407,0.00052972,0.00040162,0.00029524,0.00042426,0.00068925,0.00050708,0.00024328,0.00024226,0.00061876,0.00071779,0.0005919,0.00057179,0.00071417,0.00034019,0.00031585,0.00049974,0.00038161,0.00040111,0.00067599,0.00029805,0.00074954,0.00059612,0.00069753,0.00063709,0.00067428,0.00070007,0.00041254,0.00046531,0.0003153,0.00030718,0.00062075,0.00027371,0.0003145,0.00025974,0.00034526,0.00059223,0.00052165,0.00067619,0.00065875,0.00035033,0.00068864,0.00046019,0.00038302,0.00025465,0.00034824,0.00073172,0.00064469,0.0006419,0.00063418,0.0003712,0.00040351,0.00074822,0.00056696,0.00030053,0.00029162,0.00036568,0.00031065,0.00025459,0.00049811,0.00057842,0.00039408,0.00037242,0.0006862,0.00074116,0.00023566,0.00035946,0.0002876,0.00026088,0.00070856,0.00054352
"2009-07-08",0.00047872,0.00038522,0.00043141,0.00033739,0.00070202,0.00029723,0.00061565,0.000741,0.00060421,0.00063011,0.00057668,0.00027671,0.00072853,0.00041091,0.00044096,0.00023284,0.00061927,0.00054055,0.00052347,0.00030533,0.0003879,0.00042936,0.00060271,0.00030858,0.00044797,0.00045136,0.0004655,0.00023277,0.00039551,0.00063176,0.00054408,0.00053962,0.00040828,0.00029919,0.00043149,0.00070321,0.00051641,0.00024591,0.00024487,0.00063093,0.00073247,0.00060338,0.00058276,0.00072876,0.00034528,0.00032033,0.00050888,0.00038775,0.00040775,0.00068961,0.00030207,0.00076503,0.00060771,0.0007117,0.00064972,0.00068785,0.0007143,0.00041947,0.00047358,0.00031976,0.00031144,0.00063296,0.00027712,0.00031894,0.00026279,0.00035048,0.00060372,0.00053135,0.00068981,0.00067193,0.00035568,0.00070258,0.00046833,0.0003892,0.00025757,0.00035354,0.00074675,0.00065751,0.00065465,0.00064674,0.00037708,0.00041021,0.00076367,0.00057781,0.00030461,0.00029548,0.00037142,0.00031499,0.00025751,0.00050721,0.00058956,0.00040054,0.00037833,0.00070008,0.00075643,0.0002381,0.00036505,0.00029135,0.00026396,0.00072301,0.00055378
"2009-07-09",0.00051303,0.00041225,0.00046204,0.00036071,0.00075369,0.00031742,0.0006606,0.0007957,0.00064828,0.00067619,0.0006186,0.0002953,0.00078226,0.00043994,0.00047233,0.00024803,0.0006645,0.00057966,0.00056125,0.00032615,0.00041515,0.00045983,0.00064666,0.00032965,0.00047989,0.00048353,0.00049878,0.00024795,0.00042335,0.00067797,0.00058347,0.00057866,0.0004371,0.00031953,0.00046212,0.00075497,0.00055365,0.0002621,0.00026099,0.00067707,0.0007865,0.00064738,0.00062515,0.00078251,0.00036921,0.00034231,0.00054553,0.00041498,0.00043653,0.00074031,0.00032263,0.0008216,0.00065204,0.00076412,0.00069732,0.00073842,0.00076692,0.00044917,0.00050748,0.0003417,0.00033273,0.00067926,0.00029574,0.00034082,0.0002803,0.00037481,0.00064775,0.00056975,0.00074053,0.00072126,0.00038041,0.0007543,0.00050183,0.00041654,0.00027468,0.0003781,0.0008019,0.00070572,0.00070264,0.00069411,0.00040348,0.00043919,0.00082013,0.00061982,0.00032537,0.00031554,0.00039738,0.00033656,0.00027461,0.00054373,0.00063248,0.00042877,0.00040482,0.0007516,0.00081234,0.00025369,0.00039051,0.00031108,0.00028156,0.00077631,0.00059392
"2009-07-10",0.00054134,0.00043452,0.00048729,0.00037988,0.00079645,0.00033399,0.00069777,0.00084098,0.00068471,0.00071429,0.00065326,0.00031055,0.00082674,0.00046387,0.0004982,0.00026043,0.00070191,0.00061197,0.00059246,0.00034325,0.00043758,0.00048495,0.00068299,0.00034695,0.00050621,0.00051008,0.00052624,0.00026035,0.00044628,0.00071618,0.00061601,0.00061092,0.00046086,0.00033623,0.00048738,0.00079781,0.0005844,0.00027536,0.00027417,0.00071523,0.00083123,0.00068376,0.0006602,0.000827,0.00038889,0.00036038,0.00057579,0.00043741,0.00046026,0.00078227,0.00033952,0.00086843,0.0006887,0.00080751,0.0007367,0.00078026,0.00081048,0.00047365,0.00053546,0.00035973,0.00035023,0.00071756,0.00031102,0.0003588,0.00029464,0.00039483,0.00068415,0.00060147,0.0007825,0.00076208,0.00040077,0.00079709,0.00052947,0.00043906,0.00028868,0.00039832,0.00084756,0.0007456,0.00074233,0.00073329,0.00042521,0.00046307,0.00086688,0.00065455,0.00034242,0.000332,0.00041875,0.00035428,0.00028861,0.00057389,0.00066797,0.00045202,0.00042665,0.00079423,0.00085862,0.00026643,0.00041147,0.00032728,0.00029598,0.00082043,0.00062709
