real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,43.8603,2.49305,25.1622,13.4141,48.8166,0.0216914,84.8012,22.0061,83.7044,2.35852
1,4.84695,0.459106,59.012,3.97614,66.8182,0.747991,5.08561,100,0.00147756,2.20905
2,0.7004,0.00264287,64.0753,31.2629,72.5293,8.387,4.71012,95.6427,15.6587,14.8318
3,94.2732,1.87149,27.1371,12.2183,50.3184,88.3388,85.171,31.1134,81.3367,94.857
4,69.489,6.06886,37.0323,3.74998,49.3034,0.0516732,18.3149,100,84.2833,6.28228
5,0.0434561,0.183387,30.2807,0.0113188,49.9234,100,61.0054,100,71.0283,0.204548
6,67.3998,5.60928,65.9618,100,0.186095,0.23714,0.851497,46.7552,56.9759,54.3496
7,8.26627e-05,3.55198,50.1178,86.2825,62.1237,0.00844074,29.0068,0.735885,80.7622,92.6892
8,96.9215,2.70715,49.5026,45.9554,62.5334,100,0.00841801,100,90.6222,0.802255
9,0.00189738,1.50339,58.6262,2.94909,3.77801,86.1044,100,8.7115,89.6342,3.36495
10,99.961,0.0233011,57.2001,51.4547,69.8953,4.25622,9.56256,15.7948,18.8401,42.5127
11,78.5631,8.79391,51.5312,0.033511,15.3238,100,31.6699,73.0843,41.3613,0.10667
12,0.00303518,8.28987,21.4864,0.0994295,10.2939,97.6344,90.2847,67.6178,7.29913,6.75557
13,0.194624,4.01776,49.7768,0.620878,40.972,100,5.77093,70.2279,98.6034,4.80591
14,94.4843,8.42678,24.8152,100,60.0333,100,0.0621203,9.79155,100,14.955
15,27.2543,7.69801,56.7633,95.936,45.742,27.2079,2.01003,58.8309,13.213,55.4977
16,1.43869,3.4053,63.9045,2.14195,22.7013,99.0259,16.5167,3.45621,99.7811,90.4604
17,3.94695,1.93237,26.9744,47.4518,41.8782,38.4615,100,59.6262,7.06504,65.5542
18,0.327006,1.54274,49.1287,100,35.3502,100,21.0403,61.0437,22.7655,13.1539
