iteration,total_runs,obs_realization,par_realization,din,all_params
6,750,90,90,4.65906,0.798571
6,750,91,91,4.49516,0.0263068
6,750,92,92,5.26704,0.451461
6,750,93,93,4.63907,0.0548885
6,750,94,94,9.59095,1.34459
6,750,95,95,4.44547,0.0406246
6,750,96,96,4.7724,0.141134
6,750,97,97,4.55694,0.179163
6,750,98,98,5.1538,0.412258
6,750,99,99,4.50736,0.00615178
7,795,0,0,4.55409,1.00849
7,795,1,1,4.593,0.032869
7,795,2,2,4.64896,0.043679
7,795,3,3,4.52281,1.12696
7,795,4,4,4.57605,0.14395
7,795,5,5,4.79901,0.139701
7,795,6,6,4.64216,1.73615
7,795,7,7,4.89727,0.507648
7,795,8,8,4.50037,0.0579679
7,795,9,9,4.89777,1.07226
7,795,10,10,4.58295,0.0337778
7,795,11,11,4.65693,0.35114
7,795,12,12,4.62118,0.826596
7,795,13,13,5.22705,1.59897
7,795,14,14,4.5935,0.0874618
7,795,15,15,4.77213,0.530322
7,795,16,16,4.54735,0.748306
7,795,17,17,4.50973,1.13749
7,795,18,18,4.84828,1.26409
7,795,19,19,8.76611,1.35926
7,795,20,20,5.24855,0.010669
7,795,21,21,4.7196,0.0367175
7,795,22,22,4.80215,0.202424
7,795,23,23,4.63946,0.82287
7,795,24,24,4.55847,0.654919
7,795,25,25,4.69517,0.944044
7,795,26,26,4.6018,0.727164
7,795,27,27,4.5995,0.705906
7,795,28,28,4.76916,0.766882
7,795,29,29,4.80445,0.00511086
7,795,30,30,4.63799,0.98249
7,795,31,31,4.80135,0.0713236
7,795,32,32,4.85354,0.199128
7,795,33,33,4.89169,0.0661314
7,795,34,34,4.73151,0.0266492
7,795,35,35,5.40929,0.00224961
7,795,36,36,4.57717,0.0233453
7,795,37,37,4.57454,0.795369
7,795,38,38,4.56384,0.21417
7,795,39,39,4.50433,0.54958
7,795,40,40,4.64021,0.735935
7,795,41,41,4.74353,0.154226
7,795,42,42,4.48529,0.809611
7,795,43,43,5.13088,0.418534
7,795,44,44,6.96834,0.66183
7,795,45,45,4.54616,0.0149472
7,795,46,46,4.93368,1.12528
7,795,47,47,4.77998,0.0452765
7,795,48,48,4.66778,0.754914
7,795,49,49,4.87686,0.977536
7,795,50,50,4.49056,0.015258
7,795,51,51,4.58384,0.0497133
7,795,52,52,4.49371,0.0200859
7,795,53,53,5.08499,0.00680821
7,795,54,54,5.22259,0.774921
7,795,55,55,4.60767,0.445052
7,795,56,56,4.90058,0.497514
7,795,57,57,4.5239,0.916679
7,795,58,58,4.56983,0.764114
7,795,59,59,4.64566,0.58385
7,795,60,60,4.68692,0.419594
7,795,61,61,4.81537,0.739975
7,795,62,62,4.57195,0.055045
7,795,63,63,4.79467,0.888832
7,795,64,64,5.32585,0.456341
7,795,65,65,4.57477,0.874343
7,795,66,66,4.46988,0.111698
7,795,67,67,6.58723,0.489055
7,795,68,68,4.93583,0.101151
7,795,69,69,4.46447,0.866692
7,795,70,70,4.71385,0.872623
7,795,71,71,4.57637,0.554086
7,795,72,72,5.64987,1.69127
7,795,73,73,4.66135,1.23087
7,795,74,74,4.52224,0.269861
7,795,75,75,5.03262,0.245722
7,795,76,76,4.64859,0.180224
7,795,77,77,4.60443,0.57435
7,795,78,78,4.77428,0.0786394
7,795,79,79,4.70452,0.117791
7,795,80,80,4.58054,0.0942289
7,795,81,81,4.83473,0.10045
