real_name,scale_dl,scale_din,gemc,gdwc,femc,fdwc,cemc,cdwc,oemc,odwc
0,43.7359,2.42929,25.203,13.0199,49.7452,0.0210311,83.9101,21.7472,83.1792,2.33338
1,4.83363,0.436167,57.9946,3.7969,69.4118,0.71155,4.98422,100,0.00145989,2.17718
2,0.689862,0.00222651,61.7313,29.4707,77.7492,7.64174,4.58962,93.6446,15.2361,14.3695
3,95.4437,1.946,26.8264,11.7374,50.6582,86.4839,84.2782,30.8493,81.1228,94.7718
4,69.6468,6.09219,36.6027,3.61558,50.6133,0.0503217,18.0452,100,83.844,6.2417
5,0.0427223,0.164477,30.6746,0.0110037,51.454,100,60.054,100,70.1772,0.199989
6,88.9424,5.30394,26.9911,100,0.217216,0.162069,0.655942,49.9172,52.0788,60.8401
7,8.60281e-05,4.17837,47.857,82.6872,61.1963,0.0085352,28.7138,0.739687,81.3404,94.8698
8,96.8331,2.645,49.2573,44.5672,63.7715,100,0.00828658,100,90.1747,0.795888
9,0.00206729,2.19444,56.5179,2.64715,3.57101,84.444,100,8.8218,89.5862,3.51898
10,99.9165,0.0224822,56.8074,49.7433,71.2121,4.09881,9.42358,15.6175,18.6913,42.0984
11,77.9204,8.2678,51.2826,0.0323878,15.8513,100,31.2699,72.0419,40.9119,0.104889
12,0.00352731,8.93596,14.0277,0.0800702,10.8326,83.0403,79.5188,69.9774,7.05879,7.23381
13,0.460788,3.90896,5.14312,0.112113,92.3898,100,4.56302,58.8279,100,4.60235
14,98.1108,8.33432,22.2186,100,61.575,100,0.0594096,9.78434,100,15.0966
15,27.4656,6.8242,52.2224,89.6397,48.41,24.8976,1.9307,58.2632,12.9213,54.817
16,1.43921,3.34968,64.1422,2.08363,22.8924,96.2841,16.308,3.42093,99.4172,89.8442
17,4.47125,2.20754,19.5345,40.0619,43.0672,34.6337,100,61.2987,6.922,69.5603
18,0.377264,1.19927,27.7243,100,41.6324,100,17.5166,62.3619,20.9794,13.6158
19,94.3749,4.62414,4.74175,22.2911,29.2089,0.554988,2.67883,64.774,100,0.12955
20,24.7325,12.5315,12.4703,2.84525,2.22935,99.459,62.7633,16.8267,7.45371,98.8604
21,3.48784,0.0337393,43.4149,2.2748,70.0771,1.28948,15.0172,2.17253,89.9967,3.39615
22,95.3965,9.3095,29.4168,0.00434807,48.4922,4.28898,55.495,36.414,1.71604,0.594371
23,1.00218,2.83527,54.7618,77.1261,0.353018,0.383464,100,1.3143,0.304514,90.2222
24,98.4633,3.97391,0.00113658,0.384194,80.0062,0.862351,100,24.0332,49.9786,0.0739825
25,6.19462,2.3818,40.192,72.9152,59.6217,6.99714,12.0657,0.265389,52.5569,0.269923
26,15.2158,3.4817,63.6627,11.1247,32.7095,0.231407,9.12524,67.4684,100,0.352652
