real_name,din_2009,din_2010,din_2011,din_2012,din_2013,din_2014,din_2015,din_2016,din_2017
21,59.9516,97.9272,49.8152,44.1023,16.4499,9.37138,18.9151,57.1126,10.0087
22,65.3488,115.181,51.2026,45.1185,18.5454,11.6854,21.9846,62.7461,12.2987
23,62.9198,105.199,51.5324,45.5103,17.6904,10.0771,20.6202,59.5467,11.0732
24,62.2941,105.195,50.2684,44.5419,17.4496,10.6141,20.098,59.8101,10.9115
25,56.0364,93.9829,45.1059,40.3173,15.8865,9.46495,18.2164,53.4659,10.3775
26,59.2439,99.9552,47.8936,42.4473,16.626,9.73761,19.448,56.2746,10.8076
27,65.9862,110.758,54.2522,47.8206,18.6359,10.6652,21.7267,62.4484,11.546
28,63.4661,106.784,51.856,45.8702,17.7677,10.5279,20.5763,60.5761,11.1024
29,67.8679,110.803,57.6192,50.4432,18.5486,9.90436,21.8115,63.804,10.9585
30,62.8648,105.14,51.5991,45.6473,17.5741,10.2988,20.3055,59.982,10.9195
31,55.9787,95.2893,44.3583,39.8754,16.1203,10.0896,18.2498,53.8795,10.6464
32,65.3785,114.167,51.8684,45.7617,18.7653,11.3838,22.2093,62.168,12.4129
33,64.9939,121.298,48.1185,42.7369,19.2202,13.2746,22.9021,62.9858,13.8358
34,63.4062,116.072,47.6359,42.2207,18.3211,12.4671,21.7804,61.5511,12.8872
35,65.1467,123.817,47.0964,41.6972,19.4447,13.4439,23.5525,62.8972,14.3972
36,64.4973,104.834,54.3123,47.7114,17.6741,9.55713,20.5952,60.8558,10.4699
37,56.5011,95.2671,45.3629,40.5352,16.0732,9.67331,18.4713,53.9439,10.5603
38,58.0131,95.4465,47.7165,42.7004,16.4154,9.73512,18.4106,55.5663,10.1786
39,58.6309,102.52,45.6166,40.9258,17.1098,11.0907,19.5459,56.6333,11.5333
40,58.6627,100.261,46.6659,41.6239,16.6457,10.4195,19.0956,56.5471,10.8668
41,64.5574,116.021,49.6636,43.811,18.667,11.8246,22.4084,61.6198,12.9326
42,56.53,95.354,45.1967,40.3962,16.2421,9.57522,18.7295,53.5854,10.7222
43,68.5872,117.835,55.6665,48.8787,19.2436,11.5003,22.7393,65.3498,12.1753
44,49.6337,81.8871,39.6443,35.9415,14.148,8.6331,15.7665,47.688,9.38772
45,63.077,103.13,52.8699,46.7057,17.468,9.7392,20.1132,59.8012,10.508
46,46.6443,79.8346,35.8004,32.5558,13.7166,8.31425,15.7994,44.2376,10.0394
47,66.0107,115.114,52.5795,46.1736,18.6194,11.216,22.2939,62.7594,12.2834
48,61.7379,104.111,50.1645,44.4957,17.368,10.3843,20.0291,59.055,10.9806
49,66.865,110.969,55.5566,48.7204,18.4543,10.2958,21.7022,63.1748,11.167
50,65.1279,106.237,54.9678,48.4552,18.1652,9.85344,21.0471,61.2333,10.8809
51,62.7498,109.543,49.2319,43.594,17.8019,11.2916,20.8162,60.4565,11.7139
52,63.1391,104.217,52.6211,46.5216,17.6873,9.90609,20.4837,59.6431,10.8946
53,69.2844,114.775,58.1939,50.9083,19.0399,10.5606,22.4133,65.5241,11.3682
54,68.6599,115.866,56.394,49.6245,19.2443,11.3413,22.3696,65.4722,11.73
55,62.568,101.773,52.4961,46.3508,17.4048,9.49436,20.1077,58.9823,10.4795
56,58.551,100.863,46.4632,41.2012,16.691,9.93828,19.7309,55.5485,11.3079
57,64.0005,106.794,52.5351,46.4439,17.9306,10.5235,20.6553,61.0714,10.9812
58,60.5689,102.139,49.1332,43.6844,17.149,10.2591,19.7527,57.8117,10.9643
59,58.0166,99.0718,46.4029,41.331,16.7046,9.83579,19.5293,54.8431,11.2376
60,56.0935,97.7131,43.434,38.9124,16.381,10.2365,19.0322,53.5235,11.3164
61,62.2235,105.346,50.5151,44.5928,17.412,10.2242,20.4217,59.2265,11.147
62,60.3227,99.3569,49.8895,44.2145,16.9633,9.49379,19.6294,56.9123,10.5953
63,66.603,110.826,55.1447,48.413,18.4076,10.4185,21.5798,63.099,11.16
64,52.6364,86.8068,42.4222,38.1773,14.8235,8.96568,16.6537,50.5622,9.57321
65,59.2479,100.443,47.4369,42.3429,16.8123,10.4032,19.1803,56.9649,10.7899
66,60.8361,104.503,48.4672,43.2292,17.604,10.807,20.2695,58.0976,11.5474
67,50.0035,86.2979,38.357,34.8542,14.941,9.18918,17.0931,47.4056,10.6856
68,66.3964,120.454,50.9895,44.9337,19.3255,12.296,23.3013,63.296,13.5131
69,61.639,103.28,50.1928,44.6084,17.5171,10.3778,20.0526,58.8005,10.9703
70,63.2615,106.125,51.855,45.8965,17.7277,10.4692,20.4853,60.3538,11.0529
71,65.0258,110.392,52.7772,46.5013,18.3424,10.7287,21.5468,61.6805,11.6171
72,30.7727,51.2821,21.9379,21.4461,9.90912,6.13451,10.6012,29.0063,8.40838
73,44.744,73.3665,35.209,32.2628,13.2074,7.6817,14.718,42.2843,9.24307
74,61.1965,107.81,47.8678,42.4095,17.6647,10.8149,21.0241,58.1006,12.1792
75,67.7425,118.932,53.7918,47.1944,19.2386,11.6698,23.08,64.372,12.7281
76,62.4514,112.932,47.5235,42.2739,18.2475,12.0934,21.5027,60.2366,12.7413
77,60.3369,102.818,48.5,43.0848,17.334,10.1764,20.245,57.0557,11.4239
78,65.3614,106.52,54.9338,48.3155,17.8276,10.0064,20.5638,62.2392,10.4003
79,62.6399,115.167,46.8913,41.5498,18.3955,12.1431,22.1223,60.0712,13.2591
80,64.5485,107.958,53.1546,46.8525,17.8635,10.4463,20.7873,61.5749,10.9919
81,63.8016,120.379,46.4543,41.2519,18.8513,13.2696,22.5811,62.0957,13.8104
82,46.5344,76.3084,36.911,33.6782,13.3033,8.15207,14.6733,44.8344,8.97411
83,64.6108,113.715,50.6079,44.9735,18.7605,11.9968,21.766,62.1424,12.4043
84,61.3338,112.093,46.2534,41.1479,18.2214,11.7942,21.77,58.5247,13.1762
85,58.7783,98.4953,47.601,42.4582,16.7471,9.9553,19.1369,56.0716,10.6991
86,68.3966,112.936,57.1643,50.225,18.8621,10.7871,21.8329,65.1148,11.0821
87,64.689,107.05,53.6586,47.3188,18.0927,10.1595,20.9912,61.1947,11.0113
88,62.7246,102.53,52.4184,46.4649,17.5433,9.95301,19.9761,59.6284,10.5157
89,58.329,96.1599,47.9979,42.5807,16.36,9.15593,18.9921,55.0236,10.3841
90,50.5209,97.2785,34.7273,31.6584,15.764,11.077,18.8533,48.5163,12.8908
91,64.4584,105.321,53.8375,47.7732,18.0066,10.4885,20.2781,61.6348,10.5327
92,56.865,98.6845,44.2937,39.6045,16.2101,10.4088,18.7184,54.907,10.9443
93,62.6272,113.283,47.5026,42.2325,18.3066,12.1711,21.5424,60.5049,12.7253
94,36.0286,64.9195,24.6703,23.5577,11.5332,7.79679,12.9498,34.4673,9.82852
95,61.9467,105.611,49.6965,44.3275,17.8333,11.0143,20.3318,59.4,11.3954
96,63.7921,106.262,52.6048,46.5209,17.9101,10.3136,20.7039,60.5536,11.0508
97,61.7154,112.059,46.5438,41.5424,18.3757,12.1026,21.5774,59.2928,12.961
98,57.7937,101.12,44.696,39.8268,16.634,10.4523,19.5052,55.2982,11.4091
99,62.2992,104.023,51.0565,45.1036,17.5135,9.99091,20.4116,58.9729,10.992
